cond_a,seed_a,cond_b,seed_b,acc_a,acc_b,acc_diff,fr_rd,cka,weight_l2
clean,1,noisy_60,4,0.8920000195503235,0.421999990940094,0.4700000286102295,1.7925481796264648,0.23351742327213287,27.267946243286133
clean,1,noisy_60,5,0.8920000195503235,0.4099999964237213,0.4820000231266022,1.8086212873458862,0.24506264925003052,27.22489356994629
clean,1,noisy_60,6,0.8920000195503235,0.3959999978542328,0.4960000216960907,1.9008283615112305,0.21728448569774628,27.502614974975586
clean,1,noisy_60,7,0.8920000195503235,0.414000004529953,0.4780000150203705,1.8132209777832031,0.240985706448555,27.593917846679688
clean,1,noisy_60,8,0.8920000195503235,0.33000001311302185,0.5620000064373016,2.0191519260406494,0.21900047361850739,27.655292510986328
clean,1,noisy_60,9,0.8920000195503235,0.3720000088214874,0.5200000107288361,1.8553868532180786,0.2500498294830322,27.306928634643555
clean,1,fr_loss,0,0.8920000195503235,0.8939999938011169,0.001999974250793457,0.14163856208324432,0.9274344444274902,21.847150802612305
clean,1,fr_loss,1,0.8920000195503235,0.8899999856948853,0.0020000338554382324,0.0602087564766407,0.9895920157432556,3.7701265811920166
clean,1,fr_loss,2,0.8920000195503235,0.8920000195503235,0.0,0.12607838213443756,0.9337636828422546,22.00413703918457
clean,1,fr_loss,3,0.8920000195503235,0.8999999761581421,0.007999956607818604,0.14279942214488983,0.930612325668335,22.118051528930664
clean,1,fr_loss,4,0.8920000195503235,0.8960000276565552,0.0040000081062316895,0.13252423703670502,0.922476053237915,22.013399124145508
clean,1,fr_loss,5,0.8920000195503235,0.8980000019073486,0.0059999823570251465,0.1297246664762497,0.9254199862480164,21.654767990112305
clean,1,fr_loss,6,0.8920000195503235,0.8880000114440918,0.0040000081062316895,0.1254776120185852,0.9304640889167786,21.943340301513672
clean,1,fr_loss,7,0.8920000195503235,0.8840000033378601,0.008000016212463379,0.12207374721765518,0.9398292303085327,21.93824005126953
clean,1,fr_loss,8,0.8920000195503235,0.8999999761581421,0.007999956607818604,0.12939032912254333,0.9418257474899292,22.124155044555664
clean,1,fr_loss,9,0.8920000195503235,0.8920000195503235,0.0,0.1301051825284958,0.9483380317687988,21.965866088867188
clean,1,smoothed,0,0.8920000195503235,0.8939999938011169,0.001999974250793457,0.8139258027076721,0.8344616293907166,21.082120895385742
clean,1,smoothed,1,0.8920000195503235,0.8980000019073486,0.0059999823570251465,0.8125274777412415,0.8630185723304749,7.832884311676025
clean,1,smoothed,2,0.8920000195503235,0.8880000114440918,0.0040000081062316895,0.8107324242591858,0.8297077417373657,21.145994186401367
clean,1,smoothed,3,0.8920000195503235,0.8980000019073486,0.0059999823570251465,0.7932907938957214,0.8500357270240784,21.194704055786133
clean,1,smoothed,4,0.8920000195503235,0.8999999761581421,0.007999956607818604,0.8155820369720459,0.8052040934562683,21.133913040161133
clean,1,smoothed,5,0.8920000195503235,0.9039999842643738,0.011999964714050293,0.8174972534179688,0.768467128276825,20.99127197265625
clean,1,smoothed,6,0.8920000195503235,0.8920000195503235,0.0,0.8072359561920166,0.811892032623291,21.083354949951172
clean,1,smoothed,7,0.8920000195503235,0.9020000100135803,0.009999990463256836,0.8088648319244385,0.8468482494354248,21.149057388305664
clean,1,smoothed,8,0.8920000195503235,0.8980000019073486,0.0059999823570251465,0.8130891919136047,0.7834023237228394,21.23870849609375
clean,1,smoothed,9,0.8920000195503235,0.9039999842643738,0.011999964714050293,0.820332944393158,0.8068029880523682,21.110191345214844
clean,2,clean,3,0.8859999775886536,0.9020000100135803,0.016000032424926758,0.11897828429937363,0.9389787316322327,21.824417114257812
clean,2,clean,4,0.8859999775886536,0.8899999856948853,0.0040000081062316895,0.14080753922462463,0.9327986240386963,21.800315856933594
clean,2,clean,5,0.8859999775886536,0.8980000019073486,0.012000024318695068,0.12140282243490219,0.910521924495697,21.69185447692871
clean,2,clean,6,0.8859999775886536,0.8859999775886536,0.0,0.12146978825330734,0.9383928775787354,21.836511611938477
clean,2,clean,7,0.8859999775886536,0.8920000195503235,0.006000041961669922,0.1350073516368866,0.9453709125518799,21.817970275878906
clean,2,clean,8,0.8859999775886536,0.8939999938011169,0.008000016212463379,0.12570500373840332,0.9436408877372742,21.586584091186523
clean,2,clean,9,0.8859999775886536,0.8920000195503235,0.006000041961669922,0.11375840753316879,0.9395962953567505,21.524904251098633
clean,2,noisy_30,0,0.8859999775886536,0.7099999785423279,0.17599999904632568,0.9487980604171753,0.3435014486312866,26.046199798583984
clean,2,noisy_30,1,0.8859999775886536,0.6800000071525574,0.2059999704360962,1.025585412979126,0.4453216791152954,26.0996150970459
clean,2,noisy_30,2,0.8859999775886536,0.7139999866485596,0.171999990940094,0.9192482829093933,0.4221380949020386,16.671627044677734
clean,2,noisy_30,3,0.8859999775886536,0.7400000095367432,0.1459999680519104,0.8842598795890808,0.37029001116752625,26.281625747680664
clean,2,noisy_30,4,0.8859999775886536,0.656000018119812,0.22999995946884155,1.1077463626861572,0.38305529952049255,26.175907135009766
clean,2,noisy_30,5,0.8859999775886536,0.6919999718666077,0.1940000057220459,1.010000228881836,0.36518269777297974,26.160751342773438
clean,2,noisy_30,6,0.8859999775886536,0.7200000286102295,0.16599994897842407,0.9468386173248291,0.37780243158340454,26.25333595275879
clean,2,noisy_30,7,0.8859999775886536,0.6940000057220459,0.19199997186660767,1.0040221214294434,0.34191903471946716,26.45821762084961
clean,2,noisy_30,8,0.8859999775886536,0.6779999732971191,0.20800000429153442,1.0033318996429443,0.4001923203468323,26.16127586364746
clean,2,noisy_30,9,0.8859999775886536,0.6660000085830688,0.21999996900558472,1.0700571537017822,0.3849468529224396,26.101343154907227
clean,2,noisy_60,0,0.8859999775886536,0.414000004529953,0.47199997305870056,1.8051201105117798,0.21508759260177612,27.458354949951172
clean,2,noisy_60,1,0.8859999775886536,0.3919999897480011,0.49399998784065247,1.8567713499069214,0.23013950884342194,27.498504638671875
clean,2,noisy_60,2,0.8859999775886536,0.4320000112056732,0.45399996638298035,1.8805307149887085,0.2206183522939682,19.362735748291016
clean,2,noisy_60,3,0.8859999775886536,0.39399999380111694,0.4919999837875366,1.8438327312469482,0.24926649034023285,27.529603958129883
clean,2,noisy_60,4,0.8859999775886536,0.421999990940094,0.46399998664855957,1.7951023578643799,0.22292423248291016,27.368408203125
clean,2,noisy_60,5,0.8859999775886536,0.4099999964237213,0.47599998116493225,1.7914801836013794,0.21737197041511536,27.33637046813965
clean,2,noisy_60,6,0.8859999775886536,0.3959999978542328,0.4899999797344208,1.8941208124160767,0.2130252569913864,27.578414916992188
clean,2,noisy_60,7,0.8859999775886536,0.414000004529953,0.47199997305870056,1.8057197332382202,0.22322648763656616,27.684194564819336
clean,2,noisy_60,8,0.8859999775886536,0.33000001311302185,0.5559999644756317,2.007568597793579,0.22386500239372253,27.62115478515625
