objective,seed,epoch,sample_type,mean_grad_norm,loss
sce,1,40,clean,5.46852914719948,0.27921003103256226
sce,1,40,noisy,5.414696591715034,7.553577423095703
sce,1,45,clean,5.575873396390815,0.2993345260620117
sce,1,45,noisy,7.334000310858281,6.648094177246094
sce,1,50,clean,4.786307649337151,0.191544771194458
sce,1,50,noisy,6.244726523670661,6.046692848205566
sce,1,55,clean,7.196013929873975,0.27616456151008606
sce,1,55,noisy,4.694402453607368,5.885873794555664
sce,1,60,clean,5.272297401916037,0.19353775680065155
sce,1,60,noisy,4.374062723625428,5.787506103515625
sce,1,65,clean,4.870349823004581,0.18281635642051697
sce,1,65,noisy,5.90759349732841,5.55063533782959
sce,1,70,clean,7.278342342656625,0.2420417070388794
sce,1,70,noisy,9.856493233272078,5.155776023864746
sce,1,75,clean,6.504301495284041,0.21907511353492737
sce,1,75,noisy,10.119365421227883,5.107744216918945
sce,1,80,clean,7.266239050741121,0.24033614993095398
sce,1,80,noisy,11.93581773144449,5.022871017456055
sce,1,85,clean,6.331249558544031,0.2013208568096161
sce,1,85,noisy,11.494205750635366,4.907831192016602
sce,1,90,clean,6.697043321753698,0.21210815012454987
sce,1,90,noisy,11.145144932066557,4.8578643798828125
sce,1,95,clean,6.89147947651193,0.2193111777305603
sce,1,95,noisy,11.015321976683797,4.821133613586426
sce,1,99,clean,6.89788199773707,0.2172926366329193
sce,1,99,noisy,11.124630315276928,4.823622703552246
kl,2,0,clean,1.6012191375252314,0.8163309097290039
kl,2,0,noisy,2.441067665565667,2.7549262046813965
kl,2,5,clean,1.5320587553342355,0.54209965467453
kl,2,5,noisy,2.3725787830374627,2.0942299365997314
kl,2,10,clean,1.619366881555038,0.38205641508102417
kl,2,10,noisy,2.8772752690877987,1.5168732404708862
kl,2,15,clean,1.842935356913652,0.2820693254470825
kl,2,15,noisy,3.144874186597195,0.9585757851600647
kl,2,20,clean,1.6998157118272534,0.17940008640289307
kl,2,20,noisy,3.420600009104568,0.6049756407737732
kl,2,25,clean,2.1723011574907347,0.16205185651779175
kl,2,25,noisy,2.5972739273629215,0.33183664083480835
kl,2,30,clean,1.4583218049876896,0.09140008687973022
kl,2,30,noisy,2.4823226786143895,0.2163863480091095
kl,2,35,clean,1.206614578002845,0.06428177654743195
kl,2,35,noisy,2.136367520914381,0.16239193081855774
kl,2,40,clean,0.9365992708073407,0.04387042671442032
kl,2,40,noisy,2.0152661894499975,0.13861477375030518
kl,2,45,clean,0.824501729320858,0.03688562288880348
kl,2,45,noisy,1.7744848566952498,0.10568636655807495
kl,2,50,clean,0.9037625367400313,0.03348841145634651
kl,2,50,noisy,1.7193501929364958,0.094675712287426
kl,2,55,clean,0.7875038510365222,0.030476994812488556
kl,2,55,noisy,1.6386854846448893,0.08108790963888168
kl,2,60,clean,0.6552706186334208,0.02451968565583229
kl,2,60,noisy,1.2094670099517055,0.06459955871105194
kl,2,65,clean,0.5781844102189743,0.02095971070230007
kl,2,65,noisy,0.9838736953111282,0.05100566893815994
kl,2,70,clean,0.5250016962027803,0.01939188316464424
kl,2,70,noisy,1.1045871736444284,0.053195953369140625
kl,2,75,clean,0.4959255548969599,0.017818666994571686
kl,2,75,noisy,1.1657155753657107,0.053642164915800095
kl,2,80,clean,0.6631692750604816,0.02088446542620659
kl,2,80,noisy,0.9661478692094753,0.04668175429105759
kl,2,85,clean,0.6223201838110469,0.01985815167427063
kl,2,85,noisy,0.9876302335355841,0.04593037813901901
kl,2,90,clean,0.5285772150481187,0.017207035794854164
kl,2,90,noisy,0.9495063133309823,0.04523473232984543
kl,2,95,clean,0.5053446585402008,0.01680213399231434
kl,2,95,noisy,0.932797705733785,0.04461091011762619
kl,2,99,clean,0.5040008333679177,0.016774868592619896
kl,2,99,noisy,0.9279265655948714,0.044437527656555176
fisher_rao,2,0,clean,3.9001419351876754,2.343952178955078
fisher_rao,2,0,noisy,3.291915054586413,7.081719398498535
fisher_rao,2,5,clean,2.6789560323278474,0.7852215766906738
fisher_rao,2,5,noisy,3.746882635781208,6.899618148803711
fisher_rao,2,10,clean,3.192851011605865,0.5841543674468994
fisher_rao,2,10,noisy,5.407772373168837,5.575911521911621
fisher_rao,2,15,clean,4.134920798926396,0.5171084403991699
fisher_rao,2,15,noisy,7.226555887241141,4.020108222961426
fisher_rao,2,20,clean,5.007378333204373,0.4557398855686188
fisher_rao,2,20,noisy,8.866142460291387,2.556368350982666
fisher_rao,2,25,clean,5.8494870549349764,0.3642147183418274
fisher_rao,2,25,noisy,7.5587827421164855,1.3839465379714966
fisher_rao,2,30,clean,4.498864351397521,0.2264273762702942
fisher_rao,2,30,noisy,6.997312455923101,0.8040779829025269
fisher_rao,2,35,clean,2.9019994579423734,0.12855727970600128
fisher_rao,2,35,noisy,7.889210830660713,0.4954056441783905
fisher_rao,2,40,clean,3.5274125333708635,0.12542030215263367
fisher_rao,2,40,noisy,5.778289105533107,0.3649086356163025
fisher_rao,2,45,clean,2.0926847225680714,0.07080218940973282
fisher_rao,2,45,noisy,5.765245205592198,0.2828774154186249
fisher_rao,2,50,clean,2.2404812673017753,0.06407667696475983
fisher_rao,2,50,noisy,7.064536218751292,0.2577834129333496
fisher_rao,2,55,clean,1.9678630730459468,0.06097888946533203
fisher_rao,2,55,noisy,4.901410100114312,0.1856006383895874
fisher_rao,2,60,clean,1.6586176300273543,0.04838560149073601
fisher_rao,2,60,noisy,3.8170971079513674,0.15728899836540222
fisher_rao,2,65,clean,1.6051018094086076,0.04764064401388168
fisher_rao,2,65,noisy,3.303894389860993,0.12901917099952698
fisher_rao,2,70,clean,2.139016650703187,0.0544806569814682
fisher_rao,2,70,noisy,4.223936765786247,0.14663204550743103
fisher_rao,2,75,clean,1.6472583644324308,0.04329351335763931
fisher_rao,2,75,noisy,3.7316084168548023,0.13422992825508118
fisher_rao,2,80,clean,1.94851610095049,0.04907851666212082
fisher_rao,2,80,noisy,3.1157728999790333,0.11143092066049576
fisher_rao,2,85,clean,1.6466363312623942,0.045390352606773376
fisher_rao,2,85,noisy,3.1413700565260414,0.11149822920560837
fisher_rao,2,90,clean,1.3888746771912426,0.03915693610906601
fisher_rao,2,90,noisy,3.0489734814452456,0.10843528807163239
fisher_rao,2,95,clean,1.3704691215068896,0.03884689137339592
fisher_rao,2,95,noisy,2.9675679873637875,0.1063852459192276
fisher_rao,2,99,clean,1.3812825153014257,0.03897431120276451
fisher_rao,2,99,noisy,2.9321930511757333,0.10545051097869873
gce,2,0,clean,0.6313403860345121,0.47747665643692017
gce,2,0,noisy,0.38330756999646437,1.2327687740325928
gce,2,5,clean,0.25695338798963924,0.0678560808300972
gce,2,5,noisy,0.4026147056642013,1.3097233772277832
gce,2,10,clean,0.24102768572788752,0.03239016234874725
gce,2,10,noisy,0.3292289935943494,1.2210687398910522
gce,2,15,clean,0.4318071660652251,0.04058680683374405
gce,2,15,noisy,0.48902739012503604,1.1182798147201538
gce,2,20,clean,0.4082172538638028,0.029849719256162643
gce,2,20,noisy,0.6688501083740275,0.9807499647140503
gce,2,25,clean,0.1963869875865749,0.014430934563279152
gce,2,25,noisy,0.561584837482215,0.910193920135498
gce,2,30,clean,0.26416113047902723,0.013304367661476135
gce,2,30,noisy,0.5810566369567569,0.8626233339309692
gce,2,35,clean,0.474981663399545,0.023196691647171974
gce,2,35,noisy,0.41012663823517986,0.8144508600234985
gce,2,40,clean,0.5058552570795765,0.021724410355091095
gce,2,40,noisy,0.4389438764734033,0.8018608093261719
gce,2,45,clean,0.3208992875650428,0.012770995497703552
gce,2,45,noisy,0.4218287456490646,0.7463637590408325
gce,2,50,clean,0.40677073585975226,0.015480582602322102
gce,2,50,noisy,0.4700888106601668,0.7051817178726196
gce,2,55,clean,0.5195786063709686,0.024271443486213684
gce,2,55,noisy,0.7165780030751486,0.6978501677513123
gce,2,60,clean,0.2842304198254194,0.010359815321862698
gce,2,60,noisy,0.6958996908920808,0.6626441478729248
gce,2,65,clean,0.40658101142501335,0.011896081268787384
gce,2,65,noisy,0.7442955189482091,0.6493102312088013
gce,2,70,clean,0.38230353606927586,0.011611277237534523
gce,2,70,noisy,0.9426218510827356,0.6496864557266235
gce,2,75,clean,0.487341498101517,0.012013217434287071
gce,2,75,noisy,0.779398858400195,0.6490276455879211
gce,2,80,clean,0.35647137522190075,0.009787600487470627
gce,2,80,noisy,0.8446204969988804,0.6314727067947388
gce,2,85,clean,0.30162516566785846,0.008775467053055763
gce,2,85,noisy,0.8767114291108771,0.6113777756690979
gce,2,90,clean,0.34100198662848796,0.009743837639689445
gce,2,90,noisy,0.7868034785065798,0.600476861000061
gce,2,95,clean,0.3603414440803805,0.010117565281689167
gce,2,95,noisy,0.7837662532701338,0.5985299348831177
gce,2,99,clean,0.3593300017950453,0.01007574237883091
gce,2,99,noisy,0.7814969430386174,0.5983201265335083
mae,2,0,clean,0.8990100259907662,0.8221710920333862
mae,2,0,noisy,0.4757142966937752,1.851485252380371
mae,2,5,clean,0.25645847250887716,0.12336118519306183
mae,2,5,noisy,0.2767882862060925,1.9392619132995605
mae,2,10,clean,0.26163881785673054,0.029490593820810318
mae,2,10,noisy,0.5205444772239204,1.8965890407562256
mae,2,15,clean,0.42097110162144713,0.033840809017419815
mae,2,15,noisy,0.29717031192141447,1.7970232963562012
mae,2,20,clean,0.2486970279758258,0.019471626728773117
mae,2,20,noisy,0.430750436467364,1.7683134078979492
mae,2,25,clean,0.23802235085495108,0.014162910170853138
mae,2,25,noisy,0.5485565567386045,1.7758574485778809
mae,2,30,clean,0.08737385139304762,0.005913266912102699
mae,2,30,noisy,0.22342497605701997,1.7507727146148682
mae,2,35,clean,0.13930555671588896,0.008138502016663551
mae,2,35,noisy,0.2511585756299494,1.7268764972686768
mae,2,40,clean,0.13944391658966326,0.006896238774061203
mae,2,40,noisy,0.14756667915732224,1.7211298942565918
mae,2,45,clean,0.07197255502432139,0.004383170045912266
mae,2,45,noisy,0.6506424668660713,1.6852052211761475
mae,2,50,clean,0.11089931254862712,0.005480384454131126
mae,2,50,noisy,0.3153043647411094,1.665604591369629
mae,2,55,clean,0.30017130866931707,0.0070907967165112495
mae,2,55,noisy,0.20039352275786404,1.6586731672286987
mae,2,60,clean,0.12356743259597906,0.0054829977452754974
mae,2,60,noisy,0.5163858120193773,1.6169734001159668
mae,2,65,clean,0.10721504926320902,0.004505999851971865
mae,2,65,noisy,0.526934633649071,1.5861456394195557
mae,2,70,clean,0.1429755380197325,0.005794995930045843
mae,2,70,noisy,0.4361414548707553,1.5634838342666626
mae,2,75,clean,0.1276885754728455,0.005199299193918705
mae,2,75,noisy,0.22771677723526,1.538830280303955
mae,2,80,clean,0.1504849545935346,0.005837907548993826
mae,2,80,noisy,0.19141557731808784,1.5376853942871094
mae,2,85,clean,0.18134806436170778,0.0058199213817715645
mae,2,85,noisy,0.17655125898228852,1.5366456508636475
mae,2,90,clean,0.1750473889672111,0.0057968273758888245
mae,2,90,noisy,0.15267521863911535,1.53606379032135
mae,2,95,clean,0.20868277622374629,0.006522093899548054
mae,2,95,noisy,0.1440981044315141,1.5358097553253174
mae,2,99,clean,0.20712856630712706,0.0064993686974048615
mae,2,99,noisy,0.1439224936179567,1.535801887512207
hellinger,2,0,clean,0.4094549607517898,0.2675767242908478
hellinger,2,0,noisy,0.3065336283976016,0.7632145285606384
hellinger,2,5,clean,0.24357083017538378,0.0670565813779831
hellinger,2,5,noisy,0.308795587256895,0.7840867042541504
hellinger,2,10,clean,0.27746121644844046,0.04791560769081116
hellinger,2,10,noisy,0.47866523118315185,0.6640586853027344
hellinger,2,15,clean,0.3624032593911924,0.0414997860789299
hellinger,2,15,noisy,0.6172985541527999,0.5413317084312439
hellinger,2,20,clean,0.502737572083982,0.04551003873348236
hellinger,2,20,noisy,0.7638264850131516,0.395962655544281
hellinger,2,25,clean,0.6127139516773394,0.04005373641848564
hellinger,2,25,noisy,0.7620822632648243,0.31094154715538025
hellinger,2,30,clean,0.556376920269706,0.029248394072055817
hellinger,2,30,noisy,0.796505872067137,0.22099095582962036
hellinger,2,35,clean,0.4367375911604096,0.020920835435390472
hellinger,2,35,noisy,0.8650988464423115,0.17044386267662048
hellinger,2,40,clean,0.43715871521690186,0.0185408852994442
hellinger,2,40,noisy,0.8259872738968429,0.1431504487991333
hellinger,2,45,clean,0.45240835003209884,0.01534176617860794
hellinger,2,45,noisy,0.987038821767871,0.1034524142742157
hellinger,2,50,clean,0.4261574718866488,0.012080332264304161
hellinger,2,50,noisy,1.002401814937914,0.09981470555067062
hellinger,2,55,clean,0.5031181712135717,0.015223645605146885
hellinger,2,55,noisy,0.7395623203963181,0.07550326734781265
hellinger,2,60,clean,0.47876351140091256,0.01301881205290556
hellinger,2,60,noisy,0.6803883138881833,0.06343279033899307
hellinger,2,65,clean,0.3322404383362757,0.00995837152004242
hellinger,2,65,noisy,0.6324257926756433,0.05484212189912796
hellinger,2,70,clean,0.49833763255834373,0.012980575673282146
hellinger,2,70,noisy,0.7341032926131346,0.048777323216199875
hellinger,2,75,clean,0.6204005551171755,0.015626942738890648
hellinger,2,75,noisy,0.7497263038628337,0.048650894314050674
hellinger,2,80,clean,0.5625836159255797,0.01357774343341589
hellinger,2,80,noisy,0.6129806044416501,0.04102300852537155
hellinger,2,85,clean,0.3908744271827106,0.009547881782054901
hellinger,2,85,noisy,0.5180404456678762,0.038822732865810394
hellinger,2,90,clean,0.2971761933640665,0.007846558466553688
hellinger,2,90,noisy,0.5273937853913064,0.038002435117959976
hellinger,2,95,clean,0.30340224413160555,0.007941139861941338
hellinger,2,95,noisy,0.5149674248883735,0.037383463233709335
hellinger,2,99,clean,0.3050731399337981,0.007976080290973186
hellinger,2,99,noisy,0.5149089299410452,0.03735997527837753
sce,2,0,clean,6.419584182247094,5.7619829177856445
sce,2,0,noisy,3.3953993597240406,13.146577835083008
sce,2,5,clean,2.1380281321512147,0.8755360841751099
sce,2,5,noisy,2.099432262763663,14.028794288635254
sce,2,10,clean,2.0158858864621747,0.27340182662010193
sce,2,10,noisy,3.6332234970036645,13.197637557983398
sce,2,15,clean,3.2644071718168166,0.3136489987373352
sce,2,15,noisy,3.344799198250614,12.607794761657715
sce,2,20,clean,3.6639600024477654,0.26152554154396057
sce,2,20,noisy,3.737826716714139,12.035089492797852
sce,2,25,clean,3.205633241401658,0.19704270362854004
sce,2,25,noisy,5.604572946489308,11.119153022766113
sce,2,30,clean,3.278750805448997,0.18328502774238586
sce,2,30,noisy,5.731277196332911,10.046648025512695
sce,2,35,clean,4.736291023924188,0.2366187423467636
sce,2,35,noisy,5.633602353802454,9.38802433013916
sce,2,40,clean,2.6330946306483622,0.12284733355045319
sce,2,40,noisy,5.624289990475419,8.785255432128906
sce,2,45,clean,3.871466412764913,0.16317470371723175
sce,2,45,noisy,7.2086889760815955,8.104665756225586
sce,2,50,clean,4.931207434755915,0.23544609546661377
sce,2,50,noisy,5.739407175483182,7.509943008422852
sce,2,55,clean,5.719245174321981,0.289771169424057
sce,2,55,noisy,4.929466010093696,7.235421657562256
sce,2,60,clean,6.811705446584831,0.24272894859313965
sce,2,60,noisy,8.233070448336692,7.016566276550293
sce,2,65,clean,5.925915291247673,0.19051751494407654
sce,2,65,noisy,10.339612514207253,6.732818126678467
sce,2,70,clean,8.06715717379738,0.24655088782310486
sce,2,70,noisy,12.371814671039933,6.468888759613037
sce,2,75,clean,6.400454904223673,0.16983738541603088
sce,2,75,noisy,11.08066267852981,6.117389678955078
sce,2,80,clean,6.851412688881546,0.19739821553230286
sce,2,80,noisy,10.61203420325886,5.8160624504089355
sce,2,85,clean,5.3893196275786215,0.1525205820798874
sce,2,85,noisy,10.5429799064773,5.74477481842041
sce,2,90,clean,5.699271041471345,0.15386605262756348
sce,2,90,noisy,11.896669540374166,5.7524919509887695
sce,2,95,clean,5.959958206571863,0.1599472165107727
sce,2,95,noisy,11.934682255913321,5.7354655265808105
sce,2,99,clean,5.995823264425109,0.16045618057250977
sce,2,99,noisy,11.857825233727944,5.730849742889404
