experiment,dataset,corruption_type,stress_level,objective,eval_accuracy_mean,eval_accuracy_std,eval_accuracy_n,eval_nll_mean,eval_nll_std,eval_nll_n,eval_ece_mean,eval_ece_std,eval_ece_n,eval_brier_mean,eval_brier_std,eval_brier_n,eval_mean_true_probability_mean,eval_mean_true_probability_std,eval_mean_true_probability_n,eval_train_corrupted_fraction_mean,eval_train_corrupted_fraction_std,eval_train_corrupted_fraction_n,eval_teacher_accuracy_mean,eval_teacher_accuracy_std,eval_teacher_accuracy_n,eval_teacher_error_imitation_mean,eval_teacher_error_imitation_std,eval_teacher_error_imitation_n,eval_accuracy_on_teacher_wrong_mean,eval_accuracy_on_teacher_wrong_std,eval_accuracy_on_teacher_wrong_n,eval_teacher_student_js_mean,eval_teacher_student_js_std,eval_teacher_student_js_n
soft_label,digits,adversarial,0.1,kl_capped,0.20629629629629628,0.03683277004578316,10,2.746872067451477,0.3820568807807004,10,0.2528286409957542,0.08786836879449426,10,0.9665892362594605,0.05042848495150226,10,0.20742335617542268,0.043321049742429486,10,0.09992044550517103,0.009951910824183952,10,,,,,,,,,,,,
soft_label,digits,adversarial,0.1,kl_smoothed,0.8890740740740741,0.012297746456210365,10,0.5601274788379669,0.1295178686176234,10,0.06903250203640374,0.011755383412148785,10,0.17923290133476258,0.021203786703223804,10,0.8785034477710724,0.011912562782396698,10,0.09992044550517103,0.009951910824183952,10,,,,,,,,,,,,
soft_label,digits,adversarial,0.3,fisher_rao,0.8855555555555557,0.012704657488580677,10,0.7690984785556794,0.16999171857500578,10,0.08804786125818888,0.009319042217433715,10,0.19507787227630616,0.022515166963022724,10,0.8821685969829559,0.013170975335498377,10,0.3071599045346062,0.014034348909751011,10,,,,,,,,,,,,
soft_label,digits,adversarial,0.3,hellinger,0.8944444444444445,0.018497930942928027,10,0.7584605634212493,0.1869766602188701,10,0.08443117951905287,0.016046849925278703,10,0.18367418497800828,0.031178994967103097,10,0.8911146700382233,0.016472240298363663,10,0.3071599045346062,0.014034348909751011,10,,,,,,,,,,,,
soft_label,digits,adversarial,0.3,jensen_shannon,0.9053703703703704,0.013423619782072595,10,0.7328934848308564,0.1723489370407146,10,0.07840574580210229,0.013782708007448064,10,0.16801315397024155,0.026658781504145603,10,0.903053468465805,0.013233260280255356,10,0.3071599045346062,0.014034348909751011,10,,,,,,,,,,,,
soft_label,digits,adversarial,0.3,kl,0.8422222222222221,0.02409464142005021,10,0.8322409629821778,0.07286466195902881,10,0.23161236998383647,0.022998999710772426,10,0.31651791334152224,0.019134180477009367,10,0.5753424048423768,0.014724421236880465,10,0.3071599045346062,0.014034348909751011,10,,,,,,,,,,,,
soft_label,digits,adversarial,0.3,kl_capped,0.20370370370370372,0.029358325803936082,10,2.286259627342224,0.049365859396470854,10,0.09117252399248105,0.03875577046885933,10,0.8840236186981201,0.019737597589204733,10,0.13183028474450112,0.04071207861998943,10,0.3071599045346062,0.014034348909751011,10,,,,,,,,,,,,
soft_label,digits,adversarial,0.3,kl_smoothed,0.8401851851851851,0.02225734535707604,10,0.8314845621585846,0.06965986996682372,10,0.2266945799826472,0.02264418263740425,10,0.31446356177330015,0.01828062975563865,10,0.5787181615829468,0.014580329723775553,10,0.3071599045346062,0.014034348909751011,10,,,,,,,,,,,,
soft_label,digits,ambiguous,0.1,fisher_rao,0.9337037037037035,0.009634376797593389,10,0.40885359048843384,0.1104675364663316,10,0.037318687052638445,0.011809927908870511,10,0.11405039876699448,0.016392112144133466,10,0.9097898304462433,0.011648174149093875,10,1.0,0.0,10,,,,,,,,,,,,
soft_label,digits,ambiguous,0.1,hellinger,0.9320370370370371,0.007512119963741375,10,0.4312396287918091,0.10548650851664389,10,0.038598977542585795,0.008010506121735284,10,0.11729596480727196,0.015199882242489431,10,0.9074616074562073,0.010371511240528963,10,1.0,0.0,10,,,,,,,,,,,,
soft_label,digits,ambiguous,0.1,jensen_shannon,0.935925925925926,0.010187990634951967,10,0.4244417428970337,0.10767052285959193,10,0.0423959074528129,0.01268514098517463,10,0.11329201757907867,0.017540936860759623,10,0.913708645105362,0.012831689245242627,10,1.0,0.0,10,,,,,,,,,,,,
soft_label,digits,ambiguous,0.1,kl,0.9149999999999998,0.009500960572009848,10,0.44076613187789915,0.06709495872188798,10,0.08191409042587987,0.006627313877023716,10,0.1471194438636303,0.011831312337148531,10,0.8079845130443573,0.007771027131143221,10,1.0,0.0,10,,,,,,,,,,,,
soft_label,digits,ambiguous,0.1,kl_capped,0.021481481481481483,0.0053244095439130435,10,17.067774391174318,0.11666828176815813,10,0.9614500515714839,0.005821954357916834,10,1.932361078262329,0.0094821136351515,10,0.021336297132074834,0.004342283375881486,10,1.0,0.0,10,,,,,,,,,,,,
soft_label,digits,ambiguous,0.1,kl_smoothed,0.9314814814814815,0.007660292374068406,10,0.43732321858406065,0.10762219314343893,10,0.0463842967732085,0.009035516036389682,10,0.1255176804959774,0.01528486482413977,10,0.8592365741729736,0.009359851140107464,10,1.0,0.0,10,,,,,,,,,,,,
soft_label,digits,ambiguous,0.3,fisher_rao,0.8987037037037038,0.017976639823182147,10,0.7123988032341003,0.09084307692141842,10,0.1676674588079806,0.01788768450958674,10,0.25355484038591386,0.023917915941033274,10,0.7159778118133545,0.025089491849500663,10,1.0,0.0,10,,,,,,,,,,,,
soft_label,digits,ambiguous,0.3,hellinger,0.8925925925925927,0.020676708919066943,10,0.7533183038234711,0.10825743583263692,10,0.17871078546676372,0.014006454612881655,10,0.27325529307127,0.03506544980007847,10,0.6960280239582062,0.03691868558899237,10,1.0,0.0,10,,,,,,,,,,,,
soft_label,digits,ambiguous,0.3,jensen_shannon,0.8933333333333333,0.03973889785900355,10,0.7091008007526398,0.11985717164360021,10,0.17184089344408776,0.02557890944858789,10,0.2590254321694374,0.03911407642549319,10,0.7130854070186615,0.03842304829806556,10,1.0,0.0,10,,,,,,,,,,,,
soft_label,digits,ambiguous,0.3,kl,0.8712962962962962,0.01122201170536902,10,0.7069610774517059,0.06738341446440863,10,0.2141149956870962,0.011950770736352203,10,0.30812090933322905,0.01114802933600423,10,0.622780179977417,0.00733147119326549,10,1.0,0.0,10,,,,,,,,,,,,
soft_label,digits,ambiguous,0.3,kl_capped,0.12166666666666667,0.08731917322385785,10,15.511976528167725,1.5103962296475824,10,0.8675104181689244,0.08753107979086601,10,1.7406104445457458,0.17314851869079192,10,0.12136381566524505,0.08630329373927176,10,1.0,0.0,10,,,,,,,,,,,,
soft_label,digits,ambiguous,0.3,kl_smoothed,0.8666666666666666,0.014157215976765076,10,0.719367790222168,0.06979047856116302,10,0.2113997384602273,0.008640365469015776,10,0.3107542097568512,0.01728882285582936,10,0.6221118986606597,0.011012160451235391,10,1.0,0.0,10,,,,,,,,,,,,
soft_label,digits,clean,0.0,fisher_rao,0.9412962962962961,0.008329903272132925,10,0.38906590491533277,0.12020231509627376,10,0.04497507566655124,0.008500829657737257,10,0.0985309712588787,0.015524028796122379,10,0.940031635761261,0.00809131925251134,10,0.0,0.0,10,,,,,,,,,,,,
soft_label,digits,clean,0.0,hellinger,0.9420370370370371,0.009644259225873749,10,0.395877705514431,0.11752154068113492,10,0.04640714406967163,0.009291332025040077,10,0.09995442107319832,0.01622076507744565,10,0.9396481275558471,0.008681616264902445,10,0.0,0.0,10,,,,,,,,,,,,
soft_label,digits,clean,0.0,jensen_shannon,0.9387037037037038,0.008302411767207345,10,0.4039013221859932,0.11522726645652541,10,0.0479073330649623,0.007341317064551912,10,0.1042107380926609,0.015941659457078476,10,0.9372261703014374,0.009174574093608922,10,0.0,0.0,10,,,,,,,,,,,,
soft_label,digits,clean,0.0,kl,0.9420370370370369,0.008989909498642446,10,0.3454332485795021,0.09422558396612882,10,0.04186556588720391,0.007657043701258188,10,0.09743054285645485,0.01383679750257675,10,0.93767609000206,0.007893219732381123,10,0.0,0.0,10,,,,,,,,,,,,
soft_label,digits,clean,0.0,kl_capped,0.0,0.0,10,3.3043824195861817,0.04061758341590477,10,0.14278225602099187,0.0010153201454422506,10,1.0243002653121949,0.0015105854448312789,10,0.04233934283256531,0.0006157361047744716,10,0.0,0.0,10,,,,,,,,,,,,
soft_label,digits,clean,0.0,kl_smoothed,0.9429629629629629,0.009673845937856671,10,0.3538727819919586,0.11151585266647669,10,0.040498557741995206,0.008309905284205435,10,0.09735669195652008,0.014583239924333437,10,0.9377227127552032,0.008070205094665354,10,0.0,0.0,10,,,,,,,,,,,,
soft_label,digits,smoothing,0.1,fisher_rao,0.9353703703703703,0.009970616791725444,10,0.3832677975296974,0.10566938402135014,10,0.044398389916729064,0.006918901004041886,10,0.10668428987264633,0.014385448944597388,10,0.9308018743991852,0.008612338343607402,10,1.0,0.0,10,,,,,,,,,,,,
soft_label,digits,smoothing,0.1,hellinger,0.9381481481481482,0.009767921207334551,10,0.3780817985534668,0.11686240488398095,10,0.042206389092736774,0.0077164143334521006,10,0.1033402569591999,0.015140250902646748,10,0.9322445333003998,0.008780618594566462,10,1.0,0.0,10,,,,,,,,,,,,
soft_label,digits,smoothing,0.1,jensen_shannon,0.9353703703703703,0.012110412635123469,10,0.39847764670848845,0.12341112835771237,10,0.04844019568628736,0.009985123925373266,10,0.10756968371570111,0.018745786096362436,10,0.9325069665908814,0.009899566916063453,10,1.0,0.0,10,,,,,,,,,,,,
soft_label,digits,smoothing,0.1,kl,0.947037037037037,0.0080578611713979,10,0.35826840698719026,0.054770442818119824,10,0.12681502675568618,0.00596180723841496,10,0.11071765571832656,0.009634590408949446,10,0.8056007266044617,0.007286815618798689,10,1.0,0.0,10,,,,,,,,,,,,
soft_label,digits,smoothing,0.1,kl_capped,0.0003703703703703704,0.0007808092988070074,10,3.349748063087463,0.04999945477521132,10,0.14404164434859043,0.0017414347100297223,10,1.0257545590400696,0.001880489268515387,10,0.04246485196053982,0.0008163212042431449,10,1.0,0.0,10,,,,,,,,,,,,
soft_label,digits,smoothing,0.1,kl_smoothed,0.9285185185185185,0.013129442440637457,10,0.38562083840370176,0.10030012342238577,10,0.044713702284627496,0.011783696736647333,10,0.11542859449982643,0.01865731704548446,10,0.9210131466388702,0.009665214622472456,10,1.0,0.0,10,,,,,,,,,,,,
soft_label,digits,smoothing,0.3,fisher_rao,0.9366666666666668,0.013490161362615034,10,0.5785430341958999,0.059634918703876126,10,0.2622310826458313,0.01935312861228381,10,0.19557164907455443,0.009978006766338067,10,0.6610845923423767,0.006984128147339367,10,1.0,0.0,10,,,,,,,,,,,,
soft_label,digits,smoothing,0.3,hellinger,0.9377777777777776,0.015424689579393075,10,0.5852897942066193,0.05842212609628396,10,0.2674175996140198,0.021319458156606772,10,0.196561236679554,0.01241656979929994,10,0.6576062440872192,0.008690589450727034,10,1.0,0.0,10,,,,,,,,,,,,
soft_label,digits,smoothing,0.3,jensen_shannon,0.9194444444444446,0.011423923162544284,10,0.3918823838233948,0.0894349903229333,10,0.03040742226220943,0.010748766530483145,10,0.13116554990410806,0.016173146916032367,10,0.8841358125209808,0.011500943736895954,10,1.0,0.0,10,,,,,,,,,,,,
soft_label,digits,smoothing,0.3,kl,0.9512962962962964,0.009683688087047755,10,0.6049944937229157,0.05213220743029667,10,0.33019349068679194,0.007422327193052732,10,0.21578608006238936,0.010798081903683986,10,0.6154987215995789,0.008336009313952833,10,1.0,0.0,10,,,,,,,,,,,,
soft_label,digits,smoothing,0.3,kl_capped,0.0003703703703703704,0.0007808092988070073,10,3.473225212097168,0.09351576847799006,10,0.14712671274112335,0.0021976161856857453,10,1.0291319966316224,0.0024677533930665967,10,0.042160839214920996,0.0008766939120309142,10,1.0,0.0,10,,,,,,,,,,,,
soft_label,digits,smoothing,0.3,kl_smoothed,0.9494444444444445,0.0076627790783618385,10,0.6079603374004364,0.04744667825762343,10,0.32830498278692916,0.00871828839023001,10,0.21654263734817505,0.008994951286545124,10,0.6158643305301666,0.007215158189065132,10,1.0,0.0,10,,,,,,,,,,,,
soft_label,digits,symmetric_noise,0.1,fisher_rao,0.9338888888888889,0.011875298310053121,10,0.47546091973781585,0.1492614748320035,10,0.0515643671154976,0.010584001371498977,10,0.11520721018314362,0.020948680994787305,10,0.9304869294166564,0.011274644618905608,10,0.09992044550517103,0.009951910824183952,10,,,,,,,,,,,,
soft_label,digits,symmetric_noise,0.1,hellinger,0.9346296296296297,0.009404215135117609,10,0.47388779520988467,0.12873858748366981,10,0.05099590855064219,0.0071411421791340475,10,0.11257089748978615,0.01643229505408533,10,0.9321237087249756,0.009039336130916002,10,0.09992044550517103,0.009951910824183952,10,,,,,,,,,,,,
soft_label,digits,symmetric_noise,0.1,jensen_shannon,0.9322222222222221,0.007817847011845703,10,0.5217935770750046,0.13051166950030713,10,0.05528988656070498,0.006912441551409884,10,0.11955115422606469,0.013356649040323807,10,0.9294365584850312,0.007384700170789003,10,0.09992044550517103,0.009951910824183952,10,,,,,,,,,,,,
soft_label,digits,symmetric_noise,0.1,kl,0.8709259259259259,0.009116178456344501,10,0.5411391496658325,0.06071027110905545,10,0.0401288080877728,0.014881094315029583,10,0.19746390730142593,0.006517769173757523,10,0.8064171135425567,0.024238881418277416,10,0.09992044550517103,0.009951910824183952,10,,,,,,,,,,,,
soft_label,digits,symmetric_noise,0.1,kl_capped,0.0387037037037037,0.12174257423742103,10,3.9260756731033326,2.428365177234834,10,0.1842386676426287,0.1456566575856199,10,1.0323241114616395,0.06288304531019033,10,0.08118708617985249,0.10611136957263824,10,0.09992044550517103,0.009951910824183952,10,,,,,,,,,,,,
soft_label,digits,symmetric_noise,0.1,kl_smoothed,0.8894444444444444,0.012002959041764186,10,0.5576755255460739,0.13070409694100768,10,0.06932225429349474,0.011545781948109126,10,0.17889793068170548,0.021487987688184572,10,0.878525686264038,0.011950830272354124,10,0.09992044550517103,0.009951910824183952,10,,,,,,,,,,,,
soft_label,digits,symmetric_noise,0.3,fisher_rao,0.8903703703703704,0.013290970654159762,10,0.7759932816028595,0.18054904154106777,10,0.0854773116056566,0.011136186038691867,10,0.19179158210754393,0.025062408463447455,10,0.8855612695217132,0.014688212607083322,10,0.3071599045346062,0.014034348909751011,10,,,,,,,,,,,,
soft_label,digits,symmetric_noise,0.3,hellinger,0.8977777777777778,0.01635045247520327,10,0.7614780366420746,0.17235209523842338,10,0.08194565318800784,0.014339481284562442,10,0.1800369769334793,0.027957494012990344,10,0.8941720008850098,0.015178563167587469,10,0.3071599045346062,0.014034348909751011,10,,,,,,,,,,,,
soft_label,digits,symmetric_noise,0.3,jensen_shannon,0.9037037037037038,0.0125901716385007,10,0.7394673347473144,0.17567190390768145,10,0.08090059500049661,0.013690428440510143,10,0.17101551443338395,0.026420040480528165,10,0.9023037672042846,0.01264207710904965,10,0.3071599045346062,0.014034348909751011,10,,,,,,,,,,,,
soft_label,digits,symmetric_noise,0.3,kl,0.8409259259259259,0.023658167423546827,10,0.834838730096817,0.07361701521791249,10,0.23022719773153466,0.022400714829437868,10,0.3176961839199066,0.019431697791768173,10,0.5750369250774383,0.014812657930018224,10,0.3071599045346062,0.014034348909751011,10,,,,,,,,,,,,
soft_label,digits,symmetric_noise,0.3,kl_capped,0.048518518518518516,0.15083166285544242,10,3.530097317695618,2.0682592517345912,10,0.16590940747823982,0.12115326833920921,10,0.9886633336544037,0.014196536043087519,10,0.10199192725121975,0.13194026916509188,10,0.3071599045346062,0.014034348909751011,10,,,,,,,,,,,,
soft_label,digits,symmetric_noise,0.3,kl_smoothed,0.8390740740740741,0.022212789493230425,10,0.8340968489646912,0.0702993056525933,10,0.2256065425497514,0.02248026782956556,10,0.3158521682024002,0.01857942596941366,10,0.5782748699188233,0.014565870998147587,10,0.3071599045346062,0.014034348909751011,10,,,,,,,,,,,,
soft_label,mnist,adversarial,0.1,fisher_rao,0.8231999999999999,0.01784376641855634,10,2.8519795179367065,0.3074443160772578,10,0.1737156568288803,0.017234570613166925,10,0.3471222400665283,0.03429378795245202,10,0.822868138551712,0.01722831240079444,10,0.10083333333333333,0.010496913126495104,10,,,,,,,,,,,,
soft_label,mnist,adversarial,0.1,hellinger,0.8218,0.018534052743831013,10,2.8530842065811157,0.31040672860123053,10,0.17251319385766978,0.018530414833662818,10,0.34836089313030244,0.03666579883413164,10,0.8214705109596252,0.01854739659443662,10,0.10083333333333333,0.010496913126495104,10,,,,,,,,,,,,
soft_label,mnist,adversarial,0.1,jensen_shannon,0.8160000000000001,0.017688665548562094,10,2.953426647186279,0.3056452306045532,10,0.17955164564847945,0.017057522622440202,10,0.36019044518470766,0.033381852111433845,10,0.8162244498729706,0.01710943074363381,10,0.10083333333333333,0.010496913126495104,10,,,,,,,,,,,,
soft_label,mnist,adversarial,0.1,kl,0.8274000000000001,0.016814015317915904,10,2.716655158996582,0.2867023977547018,10,0.16841704379320144,0.016835431573703128,10,0.3376955419778824,0.03363641323720749,10,0.8271621704101563,0.016911886127950318,10,0.10083333333333333,0.010496913126495104,10,,,,,,,,,,,,
soft_label,mnist,adversarial,0.1,kl_capped,0.7085999999999999,0.06337928157792053,10,5.1128973960876465,1.150168764537928,10,0.286539130282402,0.06267115369360174,10,0.5748113453388214,0.12622655574082156,10,0.7090028464794159,0.06357084830714896,10,0.10083333333333333,0.010496913126495104,10,,,,,,,,,,,,
soft_label,mnist,adversarial,0.1,kl_smoothed,0.8256,0.013945927322659049,10,2.7950790166854858,0.2504236484119657,10,0.1703488590717316,0.013255375875877738,10,0.34070930182933806,0.028651755765120288,10,0.8261278927326202,0.014640562752583493,10,0.10083333333333333,0.010496913126495104,10,,,,,,,,,,,,
soft_label,mnist,adversarial,0.3,fisher_rao,0.7994,0.019091592099374215,10,3.2511300802230836,0.36851521273314836,10,0.19788259017467497,0.018901359934601448,10,0.395518559217453,0.037568668440770746,10,0.7985327482223511,0.018860767125966647,10,0.30650000000000005,0.01425517016886189,10,,,,,,,,,,,,
soft_label,mnist,adversarial,0.3,hellinger,0.7998000000000001,0.020208908926510588,10,3.2689868211746216,0.37680893074886934,10,0.1956806343793869,0.02040877095154523,10,0.39300422072410585,0.0408018751528699,10,0.7994302451610565,0.02059048919332104,10,0.30650000000000005,0.01425517016886189,10,,,,,,,,,,,,
soft_label,mnist,adversarial,0.3,jensen_shannon,0.7972,0.017106204202634246,10,3.251977324485779,0.26504300458218666,10,0.19806576612591745,0.01618185975571143,10,0.39607451260089876,0.03189336051027937,10,0.7979329824447632,0.015784697756081233,10,0.30650000000000005,0.01425517016886189,10,,,,,,,,,,,,
soft_label,mnist,adversarial,0.3,kl,0.785,0.023612614331233114,10,3.334545874595642,0.4084661920366916,10,0.20819408631920816,0.02323538160629066,10,0.4192808359861374,0.04588217397968721,10,0.7850055158138275,0.02313872784057726,10,0.30650000000000005,0.01425517016886189,10,,,,,,,,,,,,
soft_label,mnist,adversarial,0.3,kl_capped,0.6796,0.06390826759243805,10,5.565674757957458,1.2155684506893134,10,0.3163213640809059,0.06367798348583811,10,0.6341971755027771,0.12757581592861672,10,0.679250055551529,0.0638557872894445,10,0.30650000000000005,0.01425517016886189,10,,,,,,,,,,,,
soft_label,mnist,adversarial,0.3,kl_smoothed,0.7888,0.020509076581412006,10,3.3915876865386965,0.3703174969879689,10,0.20693913984894752,0.020556426608973385,10,0.41565034687519076,0.040455458976472715,10,0.7881644189357757,0.01985677542525824,10,0.30650000000000005,0.01425517016886189,10,,,,,,,,,,,,
soft_label,mnist,ambiguous,0.1,fisher_rao,0.8208,0.023403703410642768,10,2.8434683322906493,0.38630138074469933,10,0.1752927057027817,0.023367902581577442,10,0.3505583643913269,0.04512488333940058,10,0.8204985022544861,0.02262578913707016,10,1.0,0.0,10,,,,,,,,,,,,
soft_label,mnist,ambiguous,0.1,hellinger,0.8168,0.01700196067124805,10,2.8797436237335203,0.29929198616268504,10,0.1785890368938446,0.017579932305649998,10,0.3581013560295105,0.03331638193941602,10,0.8168516933918,0.01627163528442323,10,1.0,0.0,10,,,,,,,,,,,,
soft_label,mnist,ambiguous,0.1,jensen_shannon,0.8218,0.017138650277467363,10,2.8758151531219482,0.2764754914288517,10,0.17479801391363145,0.015748612425827275,10,0.35053240358829496,0.03347477764347288,10,0.8212566077709198,0.01741908966854636,10,1.0,0.0,10,,,,,,,,,,,,
soft_label,mnist,ambiguous,0.1,kl,0.8200000000000001,0.01773884626086673,10,2.7196423530578615,0.2676840185448257,10,0.17444989492297172,0.01814732922852369,10,0.3514945447444916,0.03630785747164827,10,0.8195883214473725,0.018154570697355318,10,1.0,0.0,10,,,,,,,,,,,,
soft_label,mnist,ambiguous,0.1,kl_capped,0.07659999999999999,0.02543925226015017,10,16.701973342895506,0.4591721292472776,10,0.9173603730440139,0.026082978250933374,10,1.836930024623871,0.05213976875596513,10,0.07716901190578937,0.02570433928809373,10,1.0,0.0,10,,,,,,,,,,,,
soft_label,mnist,ambiguous,0.1,kl_smoothed,0.8241999999999999,0.015360844884170737,10,2.7234082221984863,0.29860521117712513,10,0.1709120872914791,0.014946502337438496,10,0.34254358112812044,0.03012877615405512,10,0.8246119976043701,0.01527583062131493,10,1.0,0.0,10,,,,,,,,,,,,
soft_label,mnist,ambiguous,0.3,fisher_rao,0.7616,0.02379168855807518,10,3.250944495201111,0.25270475831565,10,0.21692614498138427,0.016413747585601532,10,0.45014273226261137,0.03782524061842779,10,0.7578571021556855,0.024326149153933097,10,1.0,0.0,10,,,,,,,,,,,,
soft_label,mnist,ambiguous,0.3,hellinger,0.7535999999999999,0.021864227506235966,10,3.323429274559021,0.35971527793739955,10,0.22657578345537183,0.01717706105777127,10,0.46717282235622404,0.039074742628164606,10,0.7515398859977722,0.022965456436084254,10,1.0,0.0,10,,,,,,,,,,,,
soft_label,mnist,ambiguous,0.3,jensen_shannon,0.7807999999999999,0.017992591067807158,10,3.254213881492615,0.35994748710951874,10,0.2102732405245304,0.01790166085848268,10,0.42438648343086244,0.03570542278805516,10,0.780471795797348,0.018031036671092956,10,1.0,0.0,10,,,,,,,,,,,,
soft_label,mnist,ambiguous,0.3,kl,0.6506,0.04459247569813643,10,3.233554172515869,0.519453449967851,10,0.27426542350053784,0.0454396614041946,10,0.6085537731647491,0.08395832961514284,10,0.6396042883396149,0.040708469508557894,10,1.0,0.0,10,,,,,,,,,,,,
soft_label,mnist,ambiguous,0.3,kl_capped,0.22180000000000005,0.05579685375439093,10,14.11888074874878,1.0368891731699708,10,0.7749087604165077,0.05614495997112998,10,1.5521660923957825,0.11167895968455711,10,0.22118400931358337,0.05542596055756325,10,1.0,0.0,10,,,,,,,,,,,,
soft_label,mnist,ambiguous,0.3,kl_smoothed,0.7428,0.03487374051887437,10,3.2361658096313475,0.3782421459523187,10,0.22689828891158106,0.02665168125079379,10,0.4745952636003494,0.061263339994435555,10,0.7400388658046723,0.0356184268669057,10,1.0,0.0,10,,,,,,,,,,,,
soft_label,mnist,clean,0.0,fisher_rao,0.8324,0.017808861714201582,10,2.6551976919174196,0.31105114370684017,10,0.16331894295215607,0.017390350098606934,10,0.3280297309160233,0.03650010111246557,10,0.8318093895912171,0.018515701516521394,10,0.0,0.0,10,,,,,,,,,,,,
soft_label,mnist,clean,0.0,hellinger,0.8305999999999999,0.012438292129995636,10,2.6952184200286866,0.2009885258326466,10,0.16466393562555312,0.012107223653875548,10,0.3292899191379547,0.025019389896771323,10,0.8314201056957244,0.012615329693830297,10,0.0,0.0,10,,,,,,,,,,,,
soft_label,mnist,clean,0.0,jensen_shannon,0.8305999999999999,0.017385817975196508,10,2.6836628675460816,0.2590742323627746,10,0.16596574223041533,0.01739442572405114,10,0.33151198029518125,0.03409569535813322,10,0.8305916249752044,0.017629338529689852,10,0.0,0.0,10,,,,,,,,,,,,
soft_label,mnist,clean,0.0,kl,0.8394,0.014698450409633147,10,2.5417635679244994,0.26275751642306194,10,0.15759141849279404,0.014199153647180147,10,0.31496102213859556,0.028794758214344678,10,0.8388963580131531,0.014663236273162147,10,0.0,0.0,10,,,,,,,,,,,,
soft_label,mnist,clean,0.0,kl_capped,0.6688,0.0595852330699478,10,5.8775347709655765,1.1267616724822271,10,0.3274038827538491,0.059048469901577874,10,0.6558543264865875,0.11870366978301128,10,0.6691796660423279,0.05968521288964151,10,0.0,0.0,10,,,,,,,,,,,,
soft_label,mnist,clean,0.0,kl_smoothed,0.8324,0.01599444347960322,10,2.6615637302398683,0.2836946900808309,10,0.16289034407138825,0.014834479296097871,10,0.32747116684913635,0.03056256205138824,10,0.8321938455104828,0.015956253518094696,10,0.0,0.0,10,,,,,,,,,,,,
soft_label,mnist,smoothing,0.1,fisher_rao,0.827,0.013896442390450525,10,2.731925439834595,0.25271831608201784,10,0.16869038405418396,0.014256138126239607,10,0.3374409168958664,0.02793716571669248,10,0.8277691841125489,0.014108728483155166,10,1.0,0.0,10,,,,,,,,,,,,
soft_label,mnist,smoothing,0.1,hellinger,0.8363999999999999,0.015428689006018745,10,2.5840409994125366,0.28333575238377257,10,0.15811437070369722,0.014526633012692117,10,0.3178860813379288,0.029569710411827092,10,0.8369007289409638,0.015232293450000788,10,1.0,0.0,10,,,,,,,,,,,,
soft_label,mnist,smoothing,0.1,jensen_shannon,0.8263999999999999,0.013785660827267014,10,2.763507533073425,0.25785313111373565,10,0.16986918739676476,0.013220678106324865,10,0.34019276201725007,0.027260576544397595,10,0.8268026411533356,0.014011770973965085,10,1.0,0.0,10,,,,,,,,,,,,
soft_label,mnist,smoothing,0.1,kl,0.8295999999999999,0.013977760113043044,10,2.6372948408126833,0.2545722825797449,10,0.16529662296772002,0.014659715208188037,10,0.3320183038711548,0.029328923887832935,10,0.8294821083545685,0.014286194786721048,10,1.0,0.0,10,,,,,,,,,,,,
soft_label,mnist,smoothing,0.1,kl_capped,0.015600000000000003,0.007988881162104128,10,17.79103660583496,0.25452083899659966,10,0.9135673186302185,0.025628086865080585,10,1.8688833236694335,0.0375556862449036,10,0.015661961724981667,0.007871079031965671,10,1.0,0.0,10,,,,,,,,,,,,
soft_label,mnist,smoothing,0.1,kl_smoothed,0.8286,0.018111997251668406,10,2.6980762004852297,0.28859490096965185,10,0.16773926461935043,0.017760281498100158,10,0.33546803891658783,0.03507751938076129,10,0.8285025060176849,0.01752560876826791,10,1.0,0.0,10,,,,,,,,,,,,
soft_label,mnist,smoothing,0.3,fisher_rao,0.8278000000000001,0.013011106366827084,10,2.774575424194336,0.22867605514072376,10,0.16902321892976763,0.01297292550942614,10,0.33940560519695284,0.02486764784903958,10,0.8266010582447052,0.01231701800926986,10,1.0,0.0,10,,,,,,,,,,,,
soft_label,mnist,smoothing,0.3,hellinger,0.8267999999999999,0.014116971661404184,10,2.7649560928344727,0.25590789936279656,10,0.16991897006034848,0.01507767652758252,10,0.339303132891655,0.029732821543673446,10,0.8267539262771606,0.014358672159674714,10,1.0,0.0,10,,,,,,,,,,,,
soft_label,mnist,smoothing,0.3,jensen_shannon,0.8238,0.015302868285971,10,2.769746422767639,0.22782936914498983,10,0.17215397341251376,0.01457930832701008,10,0.3432905346155167,0.029149452722572043,10,0.8242961525917053,0.014744924624271577,10,1.0,0.0,10,,,,,,,,,,,,
soft_label,mnist,smoothing,0.3,kl,0.8191999999999998,0.010119288512538778,10,2.7939497232437134,0.2189250678551915,10,0.17669399448633194,0.009170095874922847,10,0.35277617573738096,0.020242065782032078,10,0.8190779149532318,0.010747498943942741,10,1.0,0.0,10,,,,,,,,,,,,
soft_label,mnist,smoothing,0.3,kl_capped,0.011600000000000001,0.005481281277625191,10,18.11940746307373,0.12435865467610296,10,0.9678852435767652,0.010404387007121617,10,1.9472179412841797,0.017125604200973733,10,0.011616259207949042,0.005202058983157106,10,1.0,0.0,10,,,,,,,,,,,,
