experiment,dataset,corruption_type,stress_level,objective,baseline,eval_accuracy_n,eval_accuracy_mean_diff,eval_accuracy_wilcoxon_stat,eval_accuracy_wilcoxon_p,eval_accuracy_cliffs_delta,eval_accuracy_positive_seed_count,eval_accuracy_negative_seed_count,eval_accuracy_tie_seed_count,eval_accuracy_direction_consistency,eval_nll_n,eval_nll_mean_diff,eval_nll_wilcoxon_stat,eval_nll_wilcoxon_p,eval_nll_cliffs_delta,eval_nll_positive_seed_count,eval_nll_negative_seed_count,eval_nll_tie_seed_count,eval_nll_direction_consistency,eval_ece_n,eval_ece_mean_diff,eval_ece_wilcoxon_stat,eval_ece_wilcoxon_p,eval_ece_cliffs_delta,eval_ece_positive_seed_count,eval_ece_negative_seed_count,eval_ece_tie_seed_count,eval_ece_direction_consistency,eval_brier_n,eval_brier_mean_diff,eval_brier_wilcoxon_stat,eval_brier_wilcoxon_p,eval_brier_cliffs_delta,eval_brier_positive_seed_count,eval_brier_negative_seed_count,eval_brier_tie_seed_count,eval_brier_direction_consistency,eval_mean_true_probability_n,eval_mean_true_probability_mean_diff,eval_mean_true_probability_wilcoxon_stat,eval_mean_true_probability_wilcoxon_p,eval_mean_true_probability_cliffs_delta,eval_mean_true_probability_positive_seed_count,eval_mean_true_probability_negative_seed_count,eval_mean_true_probability_tie_seed_count,eval_mean_true_probability_direction_consistency,eval_train_corrupted_fraction_n,eval_train_corrupted_fraction_mean_diff,eval_train_corrupted_fraction_wilcoxon_stat,eval_train_corrupted_fraction_wilcoxon_p,eval_train_corrupted_fraction_cliffs_delta,eval_train_corrupted_fraction_positive_seed_count,eval_train_corrupted_fraction_negative_seed_count,eval_train_corrupted_fraction_tie_seed_count,eval_train_corrupted_fraction_direction_consistency,eval_teacher_accuracy_n,eval_teacher_accuracy_mean_diff,eval_teacher_accuracy_wilcoxon_stat,eval_teacher_accuracy_wilcoxon_p,eval_teacher_accuracy_cliffs_delta,eval_teacher_accuracy_positive_seed_count,eval_teacher_accuracy_negative_seed_count,eval_teacher_accuracy_tie_seed_count,eval_teacher_accuracy_direction_consistency,eval_teacher_error_imitation_n,eval_teacher_error_imitation_mean_diff,eval_teacher_error_imitation_wilcoxon_stat,eval_teacher_error_imitation_wilcoxon_p,eval_teacher_error_imitation_cliffs_delta,eval_teacher_error_imitation_positive_seed_count,eval_teacher_error_imitation_negative_seed_count,eval_teacher_error_imitation_tie_seed_count,eval_teacher_error_imitation_direction_consistency,eval_accuracy_on_teacher_wrong_n,eval_accuracy_on_teacher_wrong_mean_diff,eval_accuracy_on_teacher_wrong_wilcoxon_stat,eval_accuracy_on_teacher_wrong_wilcoxon_p,eval_accuracy_on_teacher_wrong_cliffs_delta,eval_accuracy_on_teacher_wrong_positive_seed_count,eval_accuracy_on_teacher_wrong_negative_seed_count,eval_accuracy_on_teacher_wrong_tie_seed_count,eval_accuracy_on_teacher_wrong_direction_consistency,eval_teacher_student_js_n,eval_teacher_student_js_mean_diff,eval_teacher_student_js_wilcoxon_stat,eval_teacher_student_js_wilcoxon_p,eval_teacher_student_js_cliffs_delta,eval_teacher_student_js_positive_seed_count,eval_teacher_student_js_negative_seed_count,eval_teacher_student_js_tie_seed_count,eval_teacher_student_js_direction_consistency
distillation,mnist,random_wrong,0.3,hellinger,kl,10,0.003999999999999971,22.0,0.611328125,0.1,5,5,0,0.5,10,0.03732213973999023,25.0,0.845703125,0.02,5,5,0,0.5,10,-0.005204711830615999,20.0,0.4921875,-0.14,4,6,0,0.6,10,-0.008605721592903137,22.0,0.625,-0.1,5,5,0,0.5,10,0.0042715370655059814,22.0,0.625,0.12,5,5,0,0.5,10,0.0,0.0,1.0,0.0,0,0,10,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,10,0.029964098110996807,18.0,0.375,0.33,6,4,0,0.6,10,-0.013625111932427613,18.0,0.375,-0.16,3,7,0,0.7,10,-0.006202295422554016,19.0,0.431640625,-0.32,4,6,0,0.6
distillation,mnist,random_wrong,0.3,jensen_shannon,kl,10,-0.00020000000000001129,27.0,0.98046875,-0.01,5,5,0,0.5,10,0.12440879344940185,13.0,0.16015625,0.22,7,3,0,0.7,10,6.833434104905334e-06,27.0,1.0,-0.02,5,5,0,0.5,10,0.0005456030368804932,27.0,1.0,0.0,5,5,0,0.5,10,-0.0001256704330444336,27.0,1.0,0.02,5,5,0,0.5,10,0.0,0.0,1.0,0.0,0,0,10,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,10,0.03063034378326742,14.0,0.193359375,0.34,6,4,0,0.6,10,-0.02013030628430522,16.0,0.49609375,-0.23,2,7,1,0.7,10,-0.004035863280296326,22.0,0.625,-0.12,4,6,0,0.6
distillation,mnist,random_wrong,0.3,kl_capped,kl,10,-0.08980000000000002,0.0,0.001953125,-1.0,0,10,0,1.0,10,1.8795319080352784,0.0,0.001953125,1.0,10,0,0,1.0,10,0.0896034470796585,0.0,0.001953125,1.0,10,0,0,1.0,10,0.17949063181877137,0.0,0.001953125,1.0,10,0,0,1.0,10,-0.08899616599082946,0.0,0.001953125,-1.0,0,10,0,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,10,-0.1264447603891325,0.0,0.001953125,-0.96,0,10,0,1.0,10,0.02613708709009439,9.0,0.12890625,0.33,7,2,1,0.7,10,0.08137621581554413,0.0,0.001953125,1.0,10,0,0,1.0
distillation,mnist,random_wrong,0.3,kl_smoothed,kl,10,0.0030000000000000027,24.0,0.767578125,0.03,5,5,0,0.5,10,0.04105377197265625,18.0,0.375,0.06,7,3,0,0.7,10,-0.0023461466014385287,25.0,0.845703125,0.0,6,4,0,0.6,10,-0.004054400324821472,26.0,0.921875,-0.02,5,5,0,0.5,10,0.0026484429836273193,26.0,0.921875,0.02,5,5,0,0.5,10,0.0,0.0,1.0,0.0,0,0,10,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,10,0.01491605635801282,15.0,0.42578125,0.37,7,2,1,0.7,10,-0.008514470854136183,23.0,0.6953125,-0.04,4,6,0,0.6,10,-0.002823701500892639,17.0,0.322265625,-0.14,4,6,0,0.6
soft_label,digits,adversarial,0.1,fisher_rao,kl,10,0.06407407407407407,0.0,0.001953125,1.0,10,0,0,1.0,10,-0.07548614740371704,8.0,0.048828125,-0.52,2,8,0,0.8,10,0.012906243665902702,9.0,0.064453125,0.6,9,1,0,0.9,10,-0.08199770674109459,0.0,0.001953125,-1.0,0,10,0,1.0,10,0.124178546667099,0.0,0.001953125,1.0,10,0,0,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,digits,adversarial,0.1,hellinger,kl,10,0.06314814814814813,0.0,0.001953125,1.0,10,0,0,1.0,10,-0.060113197565078734,9.0,0.064453125,-0.44,2,8,0,0.8,10,0.011722041338130278,11.0,0.10546875,0.62,8,2,0,0.8,10,-0.08233608603477478,0.0,0.001953125,-1.0,0,10,0,1.0,10,0.12476683855056762,0.0,0.001953125,1.0,10,0,0,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,digits,adversarial,0.1,jensen_shannon,kl,10,0.05962962962962963,0.0,0.001953125,1.0,10,0,0,1.0,10,-0.019228705763816835,17.0,0.322265625,-0.18,4,6,0,0.6,10,0.01609131435277284,9.0,0.064453125,0.72,9,1,0,0.9,10,-0.07710914388298988,0.0,0.001953125,-1.0,0,10,0,1.0,10,0.12275098562240601,0.0,0.001953125,1.0,10,0,0,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,digits,adversarial,0.1,kl_capped,kl,10,-0.6651851851851852,0.0,0.001953125,-1.0,0,10,0,1.0,10,2.207359102368355,0.0,0.001953125,1.0,10,0,0,1.0,10,0.21290575372400106,0.0,0.001953125,1.0,10,0,0,1.0,10,0.7702804997563362,0.0,0.001953125,1.0,10,0,0,1.0,10,-0.5992424756288528,0.0,0.001953125,-1.0,0,10,0,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,digits,adversarial,0.1,kl_smoothed,kl,10,0.017592592592592615,0.0,0.00390625,0.78,9,0,1,0.9,10,0.020614513754844667,26.0,0.921875,0.04,5,5,0,0.5,10,0.029109614764650665,1.0,0.00390625,0.8,9,1,0,0.9,10,-0.017075835168361662,4.0,0.013671875,-0.72,1,9,0,0.9,10,0.07183761596679687,0.0,0.001953125,1.0,10,0,0,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,digits,adversarial,0.3,fisher_rao,kl,10,0.04333333333333337,1.0,0.00390625,0.87,9,1,0,0.9,10,-0.06314248442649842,10.0,0.083984375,-0.46,2,8,0,0.8,10,-0.14356450872564758,0.0,0.001953125,-1.0,0,10,0,1.0,10,-0.12144004106521607,0.0,0.001953125,-1.0,0,10,0,1.0,10,0.3068261921405792,0.0,0.001953125,1.0,10,0,0,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,digits,adversarial,0.3,hellinger,kl,10,0.05222222222222224,0.0,0.00390625,0.91,9,0,1,0.9,10,-0.07378039956092834,10.0,0.083984375,-0.48,2,8,0,0.8,10,-0.1471811904647836,0.0,0.001953125,-1.0,0,10,0,1.0,10,-0.13284372836351394,0.0,0.001953125,-1.0,0,10,0,1.0,10,0.31577226519584656,0.0,0.001953125,1.0,10,0,0,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,digits,adversarial,0.3,jensen_shannon,kl,10,0.06314814814814815,0.0,0.001953125,0.98,10,0,0,1.0,10,-0.09934747815132142,8.0,0.048828125,-0.46,3,7,0,0.7,10,-0.15320662418173417,0.0,0.001953125,-1.0,0,10,0,1.0,10,-0.14850475937128066,0.0,0.001953125,-1.0,0,10,0,1.0,10,0.32771106362342833,0.0,0.001953125,1.0,10,0,0,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,digits,adversarial,0.3,kl_capped,kl,10,-0.6385185185185186,0.0,0.001953125,-1.0,0,10,0,1.0,10,1.4540186643600463,0.0,0.001953125,1.0,10,0,0,1.0,10,-0.14043984599135542,0.0,0.001953125,-1.0,0,10,0,1.0,10,0.567505705356598,0.0,0.001953125,1.0,10,0,0,1.0,10,-0.4435121200978756,0.0,0.001953125,-1.0,0,10,0,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,digits,adversarial,0.3,kl_smoothed,kl,10,-0.002037037037037026,10.5,0.34375,-0.04,3,5,2,0.5,10,-0.0007564008235931396,22.0,0.625,0.0,4,6,0,0.6,10,-0.0049177900011892735,5.0,0.01953125,-0.16,1,9,0,0.9,10,-0.002054351568222046,16.0,0.275390625,-0.04,5,5,0,0.5,10,0.0033757567405700685,2.0,0.005859375,0.2,9,1,0,0.9,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,digits,ambiguous,0.1,fisher_rao,kl,10,0.018703703703703677,0.0,0.00390625,0.83,9,0,1,0.9,10,-0.03191254138946533,13.0,0.16015625,-0.18,4,6,0,0.6,10,-0.04459540337324143,0.0,0.001953125,-1.0,0,10,0,1.0,10,-0.033069045096635816,0.0,0.001953125,-0.94,0,10,0,1.0,10,0.10180531740188599,0.0,0.001953125,1.0,10,0,0,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,digits,ambiguous,0.1,hellinger,kl,10,0.017037037037037007,0.0,0.00390625,0.84,9,0,1,0.9,10,-0.009526503086090089,23.0,0.6953125,-0.02,4,6,0,0.6,10,-0.04331511288329407,0.0,0.001953125,-1.0,0,10,0,1.0,10,-0.029823479056358338,0.0,0.001953125,-0.88,0,10,0,1.0,10,0.09947709441184997,0.0,0.001953125,1.0,10,0,0,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,digits,ambiguous,0.1,jensen_shannon,kl,10,0.020925925925925924,0.0,0.001953125,0.88,10,0,0,1.0,10,-0.016324388980865478,22.0,0.625,-0.08,4,6,0,0.6,10,-0.039518182973066966,0.0,0.001953125,-1.0,0,10,0,1.0,10,-0.03382742628455162,0.0,0.001953125,-0.9,0,10,0,1.0,10,0.10572413206100464,0.0,0.001953125,1.0,10,0,0,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,digits,ambiguous,0.1,kl_capped,kl,10,-0.8935185185185185,0.0,0.001953125,-1.0,0,10,0,1.0,10,16.627008259296417,0.0,0.001953125,1.0,10,0,0,1.0,10,0.8795359611456041,0.0,0.001953125,1.0,10,0,0,1.0,10,1.7852416343986988,0.0,0.001953125,1.0,10,0,0,1.0,10,-0.7866482159122825,0.0,0.001953125,-1.0,0,10,0,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,digits,ambiguous,0.1,kl_smoothed,kl,10,0.016481481481481465,0.0,0.001953125,0.86,10,0,0,1.0,10,-0.003442913293838501,27.0,1.0,-0.02,6,4,0,0.6,10,-0.03552979365267137,0.0,0.001953125,-1.0,0,10,0,1.0,10,-0.021601763367652894,0.0,0.001953125,-0.76,0,10,0,1.0,10,0.051252061128616334,0.0,0.001953125,1.0,10,0,0,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,digits,ambiguous,0.3,fisher_rao,kl,10,0.027407407407407415,0.0,0.001953125,0.88,10,0,0,1.0,10,0.005437725782394409,24.0,0.76953125,0.06,4,6,0,0.6,10,-0.04644753687911562,0.0,0.001953125,-1.0,0,10,0,1.0,10,-0.054566068947315215,0.0,0.001953125,-1.0,0,10,0,1.0,10,0.0931976318359375,0.0,0.001953125,1.0,10,0,0,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,digits,ambiguous,0.3,hellinger,kl,10,0.021296296296296303,5.0,0.01953125,0.59,8,2,0,0.8,10,0.046357226371765134,15.0,0.232421875,0.26,7,3,0,0.7,10,-0.0354042102203325,0.0,0.001953125,-0.98,0,10,0,1.0,10,-0.034865616261959075,6.0,0.02734375,-0.58,2,8,0,0.8,10,0.07324784398078918,0.0,0.001953125,1.0,10,0,0,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,digits,ambiguous,0.3,jensen_shannon,kl,10,0.022037037037037032,12.5,0.138671875,0.56,8,2,0,0.8,10,0.002139723300933838,26.0,0.921875,0.0,6,4,0,0.6,10,-0.04227410224300843,1.0,0.00390625,-0.88,1,9,0,0.9,10,-0.04909547716379166,2.0,0.005859375,-0.74,1,9,0,0.9,10,0.09030522704124451,0.0,0.001953125,1.0,10,0,0,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,digits,ambiguous,0.3,kl_capped,kl,10,-0.7496296296296296,0.0,0.001953125,-1.0,0,10,0,1.0,10,14.805015450716018,0.0,0.001953125,1.0,10,0,0,1.0,10,0.6533954224818281,0.0,0.001953125,1.0,10,0,0,1.0,10,1.4324895352125169,0.0,0.001953125,1.0,10,0,0,1.0,10,-0.501416364312172,0.0,0.001953125,-1.0,0,10,0,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,digits,ambiguous,0.3,kl_smoothed,kl,10,-0.004629629629629639,13.5,0.3125,-0.3,3,6,1,0.6,10,0.012406712770462036,11.0,0.10546875,0.18,8,2,0,0.8,10,-0.0027152572268688974,17.0,0.322265625,-0.14,3,7,0,0.7,10,0.002633300423622131,23.0,0.6953125,0.16,6,4,0,0.6,10,-0.0006682813167572021,25.0,0.845703125,-0.06,4,6,0,0.6,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,digits,clean,0.0,fisher_rao,kl,10,-0.0007407407407407418,11.5,0.6875,-0.01,4,3,3,0.4,10,0.04363265633583069,6.0,0.02734375,0.26,8,2,0,0.8,10,0.0031095097793473274,12.0,0.130859375,0.22,8,2,0,0.8,10,0.0011004284024238586,22.0,0.625,0.02,6,4,0,0.6,10,0.00235554575920105,10.0,0.083984375,0.18,7,3,0,0.7,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,digits,clean,0.0,hellinger,kl,10,0.0,24.5,0.79296875,0.01,7,3,0,0.7,10,0.0504444569349289,4.0,0.013671875,0.26,8,2,0,0.8,10,0.00454157818246771,9.0,0.064453125,0.34,8,2,0,0.8,10,0.0025238782167434693,19.0,0.431640625,0.14,7,3,0,0.7,10,0.0019720375537872316,13.0,0.16015625,0.2,7,3,0,0.7,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,digits,clean,0.0,jensen_shannon,kl,10,-0.0033333333333333214,6.5,0.0625,-0.23,2,7,1,0.7,10,0.05846807360649109,5.0,0.01953125,0.3,8,2,0,0.8,10,0.00604176717775839,7.0,0.037109375,0.44,8,2,0,0.8,10,0.006780195236206055,10.0,0.083984375,0.36,8,2,0,0.8,10,-0.00044991970062255857,22.0,0.625,-0.08,3,7,0,0.7,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,digits,clean,0.0,kl_capped,kl,10,-0.9420370370370369,0.0,0.001953125,-1.0,0,10,0,1.0,10,2.9589491710066795,0.0,0.001953125,1.0,10,0,0,1.0,10,0.10091669013378798,0.0,0.001953125,1.0,10,0,0,1.0,10,0.92686972245574,0.0,0.001953125,1.0,10,0,0,1.0,10,-0.8953367471694946,0.0,0.001953125,-1.0,0,10,0,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,digits,clean,0.0,kl_smoothed,kl,10,0.0009259259259259189,8.5,0.40625,0.13,5,2,3,0.5,10,0.008439533412456512,10.0,0.083984375,0.06,8,2,0,0.8,10,-0.0013670081452087086,11.0,0.10546875,-0.06,3,7,0,0.7,10,-7.385089993476868e-05,27.0,1.0,-0.02,5,5,0,0.5,10,4.662275314331055e-05,26.0,0.921875,0.04,6,4,0,0.6,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,digits,smoothing,0.1,fisher_rao,kl,10,-0.011666666666666681,6.5,0.029296875,-0.66,2,8,0,0.8,10,0.02499939054250717,14.0,0.193359375,0.2,7,3,0,0.7,10,-0.08241663683895711,0.0,0.001953125,-1.0,0,10,0,1.0,10,-0.0040333658456802365,17.0,0.322265625,-0.1,4,6,0,0.6,10,0.12520114779472352,0.0,0.001953125,1.0,10,0,0,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,digits,smoothing,0.1,hellinger,kl,10,-0.00888888888888889,11.0,0.103515625,-0.58,2,8,0,0.8,10,0.01981339156627655,21.0,0.556640625,0.1,6,4,0,0.6,10,-0.08460863766294939,0.0,0.001953125,-1.0,0,10,0,1.0,10,-0.007377398759126663,12.0,0.130859375,-0.3,3,7,0,0.7,10,0.1266438066959381,0.0,0.001953125,1.0,10,0,0,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,digits,smoothing,0.1,jensen_shannon,kl,10,-0.011666666666666681,5.0,0.021484375,-0.63,1,9,0,0.9,10,0.040209239721298216,12.0,0.130859375,0.3,7,3,0,0.7,10,-0.07837483106939883,0.0,0.001953125,-1.0,0,10,0,1.0,10,-0.0031479720026254656,26.0,0.921875,-0.04,4,6,0,0.6,10,0.12690623998641967,0.0,0.001953125,1.0,10,0,0,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,digits,smoothing,0.1,kl_capped,kl,10,-0.9466666666666667,0.0,0.001953125,-1.0,0,10,0,1.0,10,2.991479656100273,0.0,0.001953125,1.0,10,0,0,1.0,10,0.01722661759290429,0.0,0.001953125,1.0,10,0,0,1.0,10,0.915036903321743,0.0,0.001953125,1.0,10,0,0,1.0,10,-0.7631358746439219,0.0,0.001953125,-1.0,0,10,0,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,digits,smoothing,0.1,kl_smoothed,kl,10,-0.018518518518518535,3.0,0.009765625,-0.77,1,9,0,0.9,10,0.027352431416511537,16.0,0.275390625,0.12,6,4,0,0.6,10,-0.08210132447105867,0.0,0.001953125,-1.0,0,10,0,1.0,10,0.004710938781499863,18.0,0.375,0.18,6,4,0,0.6,10,0.11541242003440857,0.0,0.001953125,1.0,10,0,0,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,digits,smoothing,0.3,fisher_rao,kl,10,-0.014629629629629614,0.0,0.001953125,-0.6,0,10,0,1.0,10,-0.026451459527015685,8.0,0.048828125,-0.3,2,8,0,0.8,10,-0.06796240804096061,0.0,0.001953125,-1.0,0,10,0,1.0,10,-0.02021443098783493,0.0,0.001953125,-0.8,0,10,0,1.0,10,0.04558587074279785,0.0,0.001953125,1.0,10,0,0,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,digits,smoothing,0.3,hellinger,kl,10,-0.01351851851851853,0.0,0.00390625,-0.53,0,9,1,0.9,10,-0.019704699516296387,11.0,0.10546875,-0.26,3,7,0,0.7,10,-0.06277589107277212,0.0,0.001953125,-1.0,0,10,0,1.0,10,-0.019224843382835387,0.0,0.001953125,-0.74,0,10,0,1.0,10,0.04210752248764038,0.0,0.001953125,1.0,10,0,0,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,digits,smoothing,0.3,jensen_shannon,kl,10,-0.03185185185185185,0.0,0.001953125,-1.0,0,10,0,1.0,10,-0.21311210989952087,0.0,0.001953125,-0.96,0,10,0,1.0,10,-0.29978606842458244,0.0,0.001953125,-1.0,0,10,0,1.0,10,-0.08462053015828133,0.0,0.001953125,-1.0,0,10,0,1.0,10,0.268637090921402,0.0,0.001953125,1.0,10,0,0,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,digits,smoothing,0.3,kl_capped,kl,10,-0.950925925925926,0.0,0.001953125,-1.0,0,10,0,1.0,10,2.868230718374252,0.0,0.001953125,1.0,10,0,0,1.0,10,-0.18306677794566859,0.0,0.001953125,-1.0,0,10,0,1.0,10,0.8133459165692329,0.0,0.001953125,1.0,10,0,0,1.0,10,-0.5733378823846579,0.0,0.001953125,-1.0,0,10,0,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,digits,smoothing,0.3,kl_smoothed,kl,10,-0.0018518518518518712,6.0,0.109375,-0.15,3,5,2,0.5,10,0.002965843677520752,23.0,0.6953125,-0.06,6,4,0,0.6,10,-0.0018885078998627236,20.0,0.4921875,-0.08,5,5,0,0.5,10,0.000756557285785675,25.0,0.845703125,0.02,5,5,0,0.5,10,0.00036560893058776853,23.0,0.6953125,0.0,5,5,0,0.5,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,digits,symmetric_noise,0.1,fisher_rao,kl,10,0.06296296296296297,0.0,0.001953125,1.0,10,0,0,1.0,10,-0.06567822992801667,11.0,0.10546875,-0.5,2,8,0,0.8,10,0.011435559027724796,7.0,0.037109375,0.56,9,1,0,0.9,10,-0.08225669711828232,0.0,0.001953125,-1.0,0,10,0,1.0,10,0.12406981587409974,0.0,0.001953125,1.0,10,0,0,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,digits,symmetric_noise,0.1,hellinger,kl,10,0.06370370370370373,0.0,0.001953125,1.0,10,0,0,1.0,10,-0.06725135445594788,8.0,0.048828125,-0.5,1,9,0,0.9,10,0.010867100462869383,10.0,0.083984375,0.66,9,1,0,0.9,10,-0.08489300981163979,0.0,0.001953125,-1.0,0,10,0,1.0,10,0.12570659518241883,0.0,0.001953125,1.0,10,0,0,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,digits,symmetric_noise,0.1,jensen_shannon,kl,10,0.06129629629629631,0.0,0.001953125,1.0,10,0,0,1.0,10,-0.01934557259082794,14.0,0.193359375,-0.22,2,8,0,0.8,10,0.015161078472932184,9.0,0.064453125,0.7,9,1,0,0.9,10,-0.07791275307536125,0.0,0.001953125,-1.0,0,10,0,1.0,10,0.12301944494247437,0.0,0.001953125,1.0,10,0,0,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,digits,symmetric_noise,0.1,kl_capped,kl,10,-0.8322222222222223,0.0,0.001953125,-1.0,0,10,0,1.0,10,3.3849365234375,0.0,0.001953125,1.0,10,0,0,1.0,10,0.14410985955485592,0.0,0.001953125,1.0,10,0,0,1.0,10,0.8348602041602134,0.0,0.001953125,1.0,10,0,0,1.0,10,-0.7252300273627043,0.0,0.001953125,-1.0,0,10,0,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,digits,symmetric_noise,0.1,kl_smoothed,kl,10,0.018518518518518535,0.0,0.001953125,0.81,10,0,0,1.0,10,0.016536375880241393,25.0,0.845703125,-0.04,3,7,0,0.7,10,0.029193446205721944,1.0,0.00390625,0.8,9,1,0,0.9,10,-0.01856597661972046,4.0,0.013671875,-0.72,1,9,0,0.9,10,0.07210857272148133,0.0,0.001953125,1.0,10,0,0,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
