cond_a,seed_a,cond_b,seed_b,acc_a,acc_b,acc_diff,fr_rd,cka,weight_l2
noisy_30,3,fr_loss,3,0.7351852059364319,0.9759259223937988,0.24074071645736694,1.021002173423767,0.6202585697174072,17.075721740722656
noisy_30,3,fr_loss,4,0.7351852059364319,0.979629635810852,0.24444442987442017,1.0276342630386353,0.6088624000549316,26.844013214111328
noisy_30,3,smoothed,0,0.7351852059364319,0.9851852059364319,0.25,1.0947691202163696,0.6144745945930481,26.047941207885742
noisy_30,3,smoothed,1,0.7351852059364319,0.9925925731658936,0.25740736722946167,1.0932961702346802,0.6216591596603394,26.2705135345459
noisy_30,3,smoothed,2,0.7351852059364319,0.9870370626449585,0.2518518567085266,1.0963760614395142,0.5892497897148132,26.070205688476562
noisy_30,3,smoothed,3,0.7351852059364319,0.9925925731658936,0.25740736722946167,1.086873173713684,0.6493247747421265,16.95948028564453
noisy_30,3,smoothed,4,0.7351852059364319,0.9851852059364319,0.25,1.1011115312576294,0.6320241689682007,26.172264099121094
noisy_30,4,noisy_60,0,0.7185184955596924,0.42222222685813904,0.29629626870155334,2.0290284156799316,0.6468053460121155,34.5034065246582
noisy_30,4,noisy_60,1,0.7185184955596924,0.43518519401550293,0.28333330154418945,1.9841995239257812,0.644186794757843,34.84671401977539
noisy_30,4,noisy_60,2,0.7185184955596924,0.42407408356666565,0.29444441199302673,2.015831232070923,0.6624535322189331,34.415409088134766
noisy_30,4,noisy_60,3,0.7185184955596924,0.4185185134410858,0.29999998211860657,1.9904489517211914,0.6430491209030151,34.59836196899414
noisy_30,4,noisy_60,4,0.7185184955596924,0.4407407343387604,0.277777761220932,1.9501876831054688,0.6588403582572937,25.384042739868164
noisy_30,4,fr_loss,0,0.7185184955596924,0.979629635810852,0.26111114025115967,1.046044945716858,0.5527746677398682,26.961698532104492
noisy_30,4,fr_loss,1,0.7185184955596924,0.9777777791023254,0.25925928354263306,1.0440436601638794,0.5492968559265137,27.0827693939209
noisy_30,4,fr_loss,2,0.7185184955596924,0.9722222089767456,0.2537037134170532,1.0528156757354736,0.5712670087814331,26.87694549560547
noisy_30,4,fr_loss,3,0.7185184955596924,0.9759259223937988,0.25740742683410645,1.0420036315917969,0.5571064949035645,27.038578033447266
noisy_30,4,fr_loss,4,0.7185184955596924,0.979629635810852,0.26111114025115967,1.0463484525680542,0.6004179120063782,17.077526092529297
noisy_30,4,smoothed,0,0.7185184955596924,0.9851852059364319,0.2666667103767395,1.0976115465164185,0.584786593914032,26.276838302612305
noisy_30,4,smoothed,1,0.7185184955596924,0.9925925731658936,0.27407407760620117,1.10699462890625,0.5761259198188782,26.40226173400879
noisy_30,4,smoothed,2,0.7185184955596924,0.9870370626449585,0.2685185670852661,1.100963830947876,0.56342613697052,26.194852828979492
noisy_30,4,smoothed,3,0.7185184955596924,0.9925925731658936,0.27407407760620117,1.1039860248565674,0.5898402333259583,26.35195541381836
noisy_30,4,smoothed,4,0.7185184955596924,0.9851852059364319,0.2666667103767395,1.0975852012634277,0.6132904291152954,16.991798400878906
noisy_60,0,noisy_60,1,0.42222222685813904,0.43518519401550293,0.012962967157363892,2.219655752182007,0.7368782162666321,36.93668746948242
noisy_60,0,noisy_60,2,0.42222222685813904,0.42407408356666565,0.0018518567085266113,2.2802133560180664,0.6896939277648926,36.823219299316406
noisy_60,0,noisy_60,3,0.42222222685813904,0.4185185134410858,0.0037037134170532227,2.253859281539917,0.6847982406616211,36.937259674072266
noisy_60,0,noisy_60,4,0.42222222685813904,0.4407407343387604,0.018518507480621338,2.224642753601074,0.7093067169189453,36.94841003417969
noisy_60,0,fr_loss,0,0.42222222685813904,0.979629635810852,0.557407408952713,1.8330283164978027,0.4242193102836609,21.674606323242188
noisy_60,0,fr_loss,1,0.42222222685813904,0.9777777791023254,0.5555555522441864,1.8328499794006348,0.42983919382095337,29.97690773010254
noisy_60,0,fr_loss,2,0.42222222685813904,0.9722222089767456,0.5499999821186066,1.8407351970672607,0.43820294737815857,29.729856491088867
noisy_60,0,fr_loss,3,0.42222222685813904,0.9759259223937988,0.5537036955356598,1.8291233777999878,0.42368727922439575,29.965681076049805
noisy_60,0,fr_loss,4,0.42222222685813904,0.979629635810852,0.557407408952713,1.836997628211975,0.4511874318122864,29.866846084594727
noisy_60,0,smoothed,0,0.42222222685813904,0.9851852059364319,0.5629629790782928,1.7145562171936035,0.48206421732902527,21.633806228637695
noisy_60,0,smoothed,1,0.42222222685813904,0.9925925731658936,0.5703703463077545,1.7210688591003418,0.4629688858985901,29.3494873046875
noisy_60,0,smoothed,2,0.42222222685813904,0.9870370626449585,0.5648148357868195,1.7195771932601929,0.4380156695842743,29.150758743286133
