experiment,dataset,corruption_type,stress_level,objective,baseline,eval_trustworthiness_n,eval_trustworthiness_mean_diff,eval_trustworthiness_wilcoxon_stat,eval_trustworthiness_wilcoxon_p,eval_trustworthiness_cliffs_delta,eval_trustworthiness_positive_seed_count,eval_trustworthiness_negative_seed_count,eval_trustworthiness_tie_seed_count,eval_trustworthiness_direction_consistency,eval_neighborhood_recall_n,eval_neighborhood_recall_mean_diff,eval_neighborhood_recall_wilcoxon_stat,eval_neighborhood_recall_wilcoxon_p,eval_neighborhood_recall_cliffs_delta,eval_neighborhood_recall_positive_seed_count,eval_neighborhood_recall_negative_seed_count,eval_neighborhood_recall_tie_seed_count,eval_neighborhood_recall_direction_consistency,eval_silhouette_n,eval_silhouette_mean_diff,eval_silhouette_wilcoxon_stat,eval_silhouette_wilcoxon_p,eval_silhouette_cliffs_delta,eval_silhouette_positive_seed_count,eval_silhouette_negative_seed_count,eval_silhouette_tie_seed_count,eval_silhouette_direction_consistency,eval_knn_accuracy_n,eval_knn_accuracy_mean_diff,eval_knn_accuracy_wilcoxon_stat,eval_knn_accuracy_wilcoxon_p,eval_knn_accuracy_cliffs_delta,eval_knn_accuracy_positive_seed_count,eval_knn_accuracy_negative_seed_count,eval_knn_accuracy_tie_seed_count,eval_knn_accuracy_direction_consistency,eval_local_label_purity_n,eval_local_label_purity_mean_diff,eval_local_label_purity_wilcoxon_stat,eval_local_label_purity_wilcoxon_p,eval_local_label_purity_cliffs_delta,eval_local_label_purity_positive_seed_count,eval_local_label_purity_negative_seed_count,eval_local_label_purity_tie_seed_count,eval_local_label_purity_direction_consistency,eval_corrupted_edge_preservation_n,eval_corrupted_edge_preservation_mean_diff,eval_corrupted_edge_preservation_wilcoxon_stat,eval_corrupted_edge_preservation_wilcoxon_p,eval_corrupted_edge_preservation_cliffs_delta,eval_corrupted_edge_preservation_positive_seed_count,eval_corrupted_edge_preservation_negative_seed_count,eval_corrupted_edge_preservation_tie_seed_count,eval_corrupted_edge_preservation_direction_consistency,eval_corrupted_edge_q_mass_n,eval_corrupted_edge_q_mass_mean_diff,eval_corrupted_edge_q_mass_wilcoxon_stat,eval_corrupted_edge_q_mass_wilcoxon_p,eval_corrupted_edge_q_mass_cliffs_delta,eval_corrupted_edge_q_mass_positive_seed_count,eval_corrupted_edge_q_mass_negative_seed_count,eval_corrupted_edge_q_mass_tie_seed_count,eval_corrupted_edge_q_mass_direction_consistency
noisy_affinity,blobs,hub,0.0,kl_capped,kl,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0
noisy_affinity,blobs,hub,0.0,kl_smoothed,kl,5,-3.794037940374473e-06,0.0,1.0,-0.2,0,1,4,0.8,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,2.7799606323242186e-05,0.0,0.0625,1.0,5,0,0,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0
noisy_affinity,blobs,hub,0.025,fisher_rao,kl,5,0.0036254742547425557,0.0,0.0625,1.0,5,0,0,1.0,5,0.017199999999999948,0.0,0.0625,1.0,5,0,0,1.0,5,0.02713649272918701,0.0,0.0625,1.0,5,0,0,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0017000000000000348,1.0,0.5,0.16,2,1,2,0.4,5,-0.15,0.0,0.125,-0.52,0,4,1,0.8,5,-0.00019749938510358334,0.0,0.0625,-0.6,0,5,0,1.0
noisy_affinity,blobs,hub,0.025,fr_kl_hybrid,kl,5,0.0018758807588075798,0.0,0.0625,0.52,5,0,0,1.0,5,0.011499999999999944,0.0,0.0625,0.84,5,0,0,1.0,5,0.01857389211654663,0.0,0.0625,0.92,5,0,0,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.00040000000000002257,1.0,0.5,0.04,2,1,2,0.4,5,-0.09,0.0,0.25,-0.28,0,3,2,0.6,5,-0.00010761842131614685,0.0,0.0625,-0.52,0,5,0,1.0
noisy_affinity,blobs,hub,0.025,hellinger,kl,5,0.003628184281842839,0.0,0.0625,1.0,5,0,0,1.0,5,0.017399999999999926,0.0,0.0625,1.0,5,0,0,1.0,5,0.027136397361755372,0.0,0.0625,1.0,5,0,0,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0017000000000000348,1.0,0.5,0.16,2,1,2,0.4,5,-0.15,0.0,0.125,-0.52,0,4,1,0.8,5,-0.00019750376231968402,0.0,0.0625,-0.6,0,5,0,1.0
noisy_affinity,blobs,hub,0.025,jensen_shannon,kl,5,0.00444878048780486,0.0,0.0625,1.0,5,0,0,1.0,5,0.022499999999999985,0.0,0.0625,1.0,5,0,0,1.0,5,0.03202335834503174,0.0,0.0625,1.0,5,0,0,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0021999999999999797,0.0,0.125,0.4,4,0,1,0.8,5,-0.19,0.0,0.125,-0.56,0,4,1,0.8,5,-0.0003277381416410208,0.0,0.0625,-0.84,0,5,0,1.0
noisy_affinity,blobs,hub,0.025,kl_capped,kl,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0
noisy_affinity,blobs,hub,0.025,kl_smoothed,kl,5,-1.0840108401355408e-06,2.0,0.75,-0.04,1,2,2,0.4,5,9.999999999998899e-05,0.0,1.0,0.04,1,0,4,0.8,5,1.4793872833251952e-05,0.0,0.0625,0.2,5,0,0,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,1.5855766832828522e-07,0.0,0.0625,0.2,5,0,0,1.0
noisy_affinity,blobs,hub,0.05,fisher_rao,kl,5,0.005025474254742535,0.0,0.0625,1.0,5,0,0,1.0,5,0.033500000000000016,0.0,0.0625,1.0,5,0,0,1.0,5,0.04370337724685669,0.0,0.0625,1.0,5,0,0,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0006000000000000005,1.5,0.75,0.04,2,1,2,0.4,5,-0.06000000000000001,2.0,0.1875,-0.48,1,4,0,0.8,5,-0.000356003874912858,0.0,0.0625,-0.6,0,5,0,1.0
noisy_affinity,blobs,hub,0.05,fr_kl_hybrid,kl,5,0.002597289972899719,0.0,0.0625,0.68,5,0,0,1.0,5,0.016700000000000013,0.0,0.0625,0.76,5,0,0,1.0,5,0.0318181037902832,0.0,0.0625,1.0,5,0,0,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0004999999999999894,0.0,0.25,0.24,3,0,2,0.6,5,-0.03,0.0,0.25,-0.52,0,3,2,0.6,5,-0.00023346729576587678,0.0,0.0625,-0.44,0,5,0,1.0
noisy_affinity,blobs,hub,0.05,hellinger,kl,5,0.004692140921409194,0.0,0.0625,1.0,5,0,0,1.0,5,0.031900000000000005,0.0,0.0625,1.0,5,0,0,1.0,5,0.044752311706542966,0.0,0.0625,1.0,5,0,0,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0006999999999999895,2.5,0.5,0.16,3,1,1,0.6,5,-0.06000000000000001,2.0,0.1875,-0.48,1,4,0,0.8,5,-0.00035445070825517176,0.0,0.0625,-0.6,0,5,0,1.0
noisy_affinity,blobs,hub,0.05,jensen_shannon,kl,5,0.006153387533875354,0.0,0.0625,1.0,5,0,0,1.0,5,0.04570000000000002,0.0,0.0625,1.0,5,0,0,1.0,5,0.05045175552368164,0.0,0.0625,1.0,5,0,0,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0008000000000000229,2.5,0.5,0.16,3,1,1,0.6,5,-0.08,0.0,0.125,-0.72,0,4,1,0.8,5,-0.00043519288301467894,0.0,0.0625,-0.76,0,5,0,1.0
noisy_affinity,blobs,hub,0.05,kl_capped,kl,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0
noisy_affinity,blobs,hub,0.05,kl_smoothed,kl,5,5.420054200544478e-06,1.0,0.5,0.04,2,1,2,0.4,5,0.0001000000000000223,1.0,0.5,0.04,2,1,2,0.4,5,-5.9604644775390625e-06,4.0,0.4375,-0.04,2,3,0,0.6,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,2.827029675245285e-07,0.0,0.0625,0.2,5,0,0,1.0
noisy_affinity,blobs,hub,0.1,fisher_rao,kl,5,0.006623848238482388,0.0,0.0625,1.0,5,0,0,1.0,5,0.05250000000000001,0.0,0.0625,1.0,5,0,0,1.0,5,0.0855933427810669,0.0,0.0625,1.0,5,0,0,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,-0.0225,0.0,0.25,-0.6,0,3,2,0.6,5,-0.000785450916737318,0.0,0.0625,-0.92,0,5,0,1.0
noisy_affinity,blobs,hub,0.1,fr_kl_hybrid,kl,5,0.0036910569105691017,0.0,0.0625,1.0,5,0,0,1.0,5,0.027400000000000015,0.0,0.0625,1.0,5,0,0,1.0,5,0.06624079942703247,0.0,0.0625,1.0,5,0,0,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,-0.00030000000000001136,0.0,1.0,-0.2,0,1,4,0.8,5,-0.007499999999999998,2.0,0.75,-0.2,1,2,2,0.4,5,-0.000585181824862957,0.0,0.0625,-0.76,0,5,0,1.0
noisy_affinity,blobs,hub,0.1,hellinger,kl,5,0.006620596205962092,0.0,0.0625,1.0,5,0,0,1.0,5,0.05249999999999998,0.0,0.0625,1.0,5,0,0,1.0,5,0.08559447526931763,0.0,0.0625,1.0,5,0,0,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,-0.0225,0.0,0.25,-0.6,0,3,2,0.6,5,-0.0007854582741856575,0.0,0.0625,-0.92,0,5,0,1.0
noisy_affinity,blobs,hub,0.1,jensen_shannon,kl,5,0.006228184281842819,0.0,0.0625,1.0,5,0,0,1.0,5,0.0576,0.0,0.0625,1.0,5,0,0,1.0,5,0.08528531789779663,0.0,0.0625,1.0,5,0,0,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,-0.0020000000000000018,0.0,1.0,-0.2,0,1,4,0.8,5,-0.019999999999999997,0.0,0.25,-0.6,0,3,2,0.6,5,-0.0009001432918012142,0.0,0.0625,-0.92,0,5,0,1.0
noisy_affinity,blobs,hub,0.1,kl_capped,kl,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0
noisy_affinity,blobs,hub,0.1,kl_smoothed,kl,5,-9.756097560975618e-06,1.0,1.0,0.0,1,1,3,0.6,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,-2.485513687133789e-05,0.0,0.0625,-0.2,0,5,0,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,7.367692887783051e-07,0.0,0.0625,0.2,5,0,0,1.0
noisy_affinity,blobs,hub,0.15,fisher_rao,kl,5,0.004233062330623349,0.0,0.0625,0.68,5,0,0,1.0,5,0.039500000000000014,0.0,0.0625,1.0,5,0,0,1.0,5,0.06872768402099609,0.0,0.0625,1.0,5,0,0,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,-0.0005000000000000337,1.0,0.5,-0.08,1,2,2,0.4,5,-0.0016666666666666635,3.0,1.0,-0.28,1,2,2,0.4,5,-0.0007566436193883419,0.0,0.0625,-0.76,0,5,0,1.0
noisy_affinity,blobs,hub,0.15,fr_kl_hybrid,kl,5,0.0031111111111111088,0.0,0.0625,0.76,5,0,0,1.0,5,0.02250000000000003,0.0,0.0625,0.52,5,0,0,1.0,5,0.046909332275390625,0.0,0.0625,1.0,5,0,0,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0011999999999999789,0.0,0.25,0.52,3,0,2,0.6,5,-0.0033333333333333327,0.0,0.5,-0.36,0,2,3,0.6,5,-0.0005693729035556316,0.0,0.0625,-0.6,0,5,0,1.0
noisy_affinity,blobs,hub,0.15,hellinger,kl,5,0.004244444444444495,0.0,0.0625,0.68,5,0,0,1.0,5,0.039500000000000014,0.0,0.0625,1.0,5,0,0,1.0,5,0.06872758865356446,0.0,0.0625,1.0,5,0,0,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,-0.0005000000000000337,1.0,0.5,-0.08,1,2,2,0.4,5,-0.0016666666666666635,3.0,1.0,-0.28,1,2,2,0.4,5,-0.000756639800965786,0.0,0.0625,-0.76,0,5,0,1.0
noisy_affinity,blobs,hub,0.15,jensen_shannon,kl,5,0.0034233062330623508,1.0,0.125,0.44,4,1,0,0.8,5,0.042199999999999994,0.0,0.0625,1.0,5,0,0,1.0,5,0.06841917037963867,0.0,0.0625,1.0,5,0,0,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,-0.0018999999999999907,4.0,0.875,-0.28,2,2,1,0.4,5,-0.008333333333333331,0.0,0.25,-0.68,0,3,2,0.6,5,-0.0008515694178640842,0.0,0.0625,-0.84,0,5,0,1.0
noisy_affinity,blobs,hub,0.15,kl_capped,kl,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0
noisy_affinity,blobs,hub,0.15,kl_smoothed,kl,5,-1.0840108400689274e-06,3.0,1.0,0.04,2,1,2,0.4,5,-0.00010000000000000009,2.5,1.0,-0.04,1,2,2,0.4,5,-1.2683868408203126e-05,1.0,0.125,-0.12,1,4,0,0.8,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,6.118789315223694e-07,0.0,0.0625,0.2,5,0,0,1.0
noisy_affinity,blobs,hub,0.2,fisher_rao,kl,5,0.000874254742547409,0.0,0.0625,0.28,5,0,0,1.0,5,0.005000000000000037,2.5,0.25,0.6,4,1,0,0.8,5,0.023746442794799805,0.0,0.0625,1.0,5,0,0,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0005000000000000115,0.0,1.0,0.04,1,0,4,0.8,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,-0.0004441501572728157,0.0,0.0625,-0.52,0,5,0,1.0
noisy_affinity,blobs,hub,0.2,fr_kl_hybrid,kl,5,0.00011219512195121961,7.0,1.0,-0.2,2,3,0,0.6,5,0.0019000000000000238,6.0,0.8125,0.2,3,2,0,0.6,5,0.010046684741973877,4.0,0.4375,0.6,4,1,0,0.8,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.00030000000000001136,1.0,1.0,0.04,1,1,3,0.6,5,0.0,1.5,1.0,0.0,1,1,3,0.6,5,-0.0002809802070260048,0.0,0.0625,-0.44,0,5,0,1.0
noisy_affinity,blobs,hub,0.2,hellinger,kl,5,0.0008628726287262633,0.0,0.0625,0.28,5,0,0,1.0,5,0.005000000000000027,2.5,0.25,0.6,4,1,0,0.8,5,0.023740005493164063,0.0,0.0625,1.0,5,0,0,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0005000000000000115,0.0,1.0,0.04,1,0,4,0.8,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,-0.0004440970718860626,0.0,0.0625,-0.52,0,5,0,1.0
noisy_affinity,blobs,hub,0.2,jensen_shannon,kl,5,0.0004894308943089287,6.0,0.8125,0.12,3,2,0,0.6,5,0.004800000000000004,2.0,0.1875,0.52,4,1,0,0.8,5,0.027951347827911376,0.0,0.0625,1.0,5,0,0,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0006000000000000005,1.0,1.0,-0.12,1,1,3,0.6,5,0.0012500000000000011,0.0,1.0,0.2,1,0,4,0.8,5,-0.0005091831088066101,0.0,0.0625,-0.52,0,5,0,1.0
noisy_affinity,blobs,hub,0.2,kl_capped,kl,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0
noisy_affinity,blobs,hub,0.2,kl_smoothed,kl,5,-1.0298102981032287e-05,1.0,0.5,-0.04,1,2,2,0.4,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,7.748603820800781e-06,2.0,0.1875,0.12,4,1,0,0.8,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,3.432855010032654e-07,0.0,0.0625,0.2,5,0,0,1.0
noisy_affinity,blobs,hub,0.3,fisher_rao,kl,5,0.0003306233062330577,6.0,0.8125,0.04,3,2,0,0.6,5,0.0033000000000000473,5.0,0.625,0.28,4,1,0,0.8,5,0.038502740859985354,0.0,0.0625,1.0,5,0,0,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0006999999999999895,1.5,0.75,0.04,2,1,2,0.4,5,-0.004999999999999999,1.5,0.75,-0.08,1,2,2,0.4,5,-0.0007302749902009964,0.0,0.0625,-0.6,0,5,0,1.0
noisy_affinity,blobs,hub,0.3,fr_kl_hybrid,kl,5,-0.00042493224932249607,6.0,0.8125,-0.12,3,2,0,0.6,5,-0.003499999999999981,7.0,1.0,-0.04,3,2,0,0.6,5,0.027364063262939452,0.0,0.0625,1.0,5,0,0,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.00039999999999995595,0.0,0.5,0.2,2,0,3,0.6,5,-0.005000000000000002,0.0,0.5,-0.2,0,2,3,0.6,5,-0.0004735903814435005,0.0,0.0625,-0.52,0,5,0,1.0
noisy_affinity,blobs,hub,0.3,hellinger,kl,5,0.00034471544715446444,6.0,0.8125,0.04,3,2,0,0.6,5,0.0030000000000000248,5.0,0.625,0.28,4,1,0,0.8,5,0.038502418994903566,0.0,0.0625,1.0,5,0,0,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0006999999999999895,1.5,0.75,0.04,2,1,2,0.4,5,-0.004999999999999999,1.5,0.75,-0.08,1,2,2,0.4,5,-0.0007302753627300262,0.0,0.0625,-0.6,0,5,0,1.0
noisy_affinity,blobs,hub,0.3,jensen_shannon,kl,5,0.0011707317073170742,4.0,0.4375,0.2,4,1,0,0.8,5,0.0071999999999999955,5.0,0.625,0.52,4,1,0,0.8,5,0.0507482647895813,0.0,0.0625,1.0,5,0,0,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0008999999999999674,1.5,0.75,0.04,2,1,2,0.4,5,-0.004999999999999999,1.5,0.75,-0.08,1,2,2,0.4,5,-0.0008329899981617927,0.0,0.0625,-0.76,0,5,0,1.0
noisy_affinity,blobs,hub,0.3,kl_capped,kl,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0
noisy_affinity,blobs,hub,0.3,kl_smoothed,kl,5,-1.2466124661258959e-05,0.0,0.5,-0.08,0,2,3,0.6,5,0.00010000000000001119,1.0,0.5,0.04,2,1,2,0.4,5,-4.279613494873047e-06,5.0,0.625,-0.04,2,3,0,0.6,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,4.157423973083496e-07,0.0,0.0625,0.2,5,0,0,1.0
noisy_affinity,blobs,uniform,0.0,fisher_rao,kl,5,-4.661246612469583e-05,0.0,0.0625,-1.0,0,5,0,1.0,5,-0.0008999999999999786,0.0,0.0625,-1.0,0,5,0,1.0,5,0.0006455063819885253,0.0,0.0625,1.0,5,0,0,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0
noisy_affinity,blobs,uniform,0.0,fr_kl_hybrid,kl,5,8.130081300739e-06,0.0,0.0625,1.0,5,0,0,1.0,5,0.0008000000000000562,0.0,0.0625,1.0,5,0,0,1.0,5,0.0004310011863708496,0.0,0.0625,1.0,5,0,0,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0
noisy_affinity,blobs,uniform,0.0,hellinger,kl,5,-4.0108401084038015e-05,0.0,0.0625,-1.0,0,5,0,1.0,5,-0.0007000000000000006,0.0,0.0625,-1.0,0,5,0,1.0,5,0.0006470084190368652,0.0,0.0625,1.0,5,0,0,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0
noisy_affinity,blobs,uniform,0.0,jensen_shannon,kl,5,-7.58807588077115e-06,0.0,0.0625,-1.0,0,5,0,1.0,5,-0.0011999999999999567,0.0,0.0625,-1.0,0,5,0,1.0,5,0.0006906032562255859,0.0,0.0625,1.0,5,0,0,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0
noisy_affinity,blobs,uniform,0.0,kl_capped,kl,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0
noisy_affinity,blobs,uniform,0.0,kl_smoothed,kl,5,-3.794037940374473e-06,0.0,1.0,-0.2,0,1,4,0.8,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,2.7799606323242186e-05,0.0,0.0625,1.0,5,0,0,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0
noisy_affinity,blobs,uniform,0.025,fisher_rao,kl,5,0.004806504065040662,0.0,0.0625,1.0,5,0,0,1.0,5,0.0254,0.0,0.0625,1.0,5,0,0,1.0,5,0.061240541934967044,0.0,0.0625,1.0,5,0,0,1.0,5,0.0033333333333333435,0.0,1.0,0.2,1,0,4,0.8,5,0.003999999999999981,0.0,0.25,0.6,3,0,2,0.6,5,-0.030000000000000006,0.0,0.5,-0.4,0,2,3,0.6,5,-0.00035323475021868943,0.0,0.0625,-1.0,0,5,0,1.0
noisy_affinity,blobs,uniform,0.025,fr_kl_hybrid,kl,5,0.002039566395663983,0.0,0.0625,0.92,5,0,0,1.0,5,0.006800000000000006,1.0,0.125,0.44,4,1,0,0.8,5,0.04225192070007324,0.0,0.0625,1.0,5,0,0,1.0,5,0.0033333333333333435,0.0,1.0,0.2,1,0,4,0.8,5,0.003999999999999981,0.0,0.25,0.6,3,0,2,0.6,5,-0.030000000000000006,0.0,0.5,-0.4,0,2,3,0.6,5,-0.00023686153581365944,0.0,0.0625,-0.84,0,5,0,1.0
noisy_affinity,blobs,uniform,0.025,hellinger,kl,5,0.004806504065040662,0.0,0.0625,1.0,5,0,0,1.0,5,0.0254,0.0,0.0625,1.0,5,0,0,1.0,5,0.061240124702453616,0.0,0.0625,1.0,5,0,0,1.0,5,0.0033333333333333435,0.0,1.0,0.2,1,0,4,0.8,5,0.003999999999999981,0.0,0.25,0.6,3,0,2,0.6,5,-0.030000000000000006,0.0,0.5,-0.4,0,2,3,0.6,5,-0.0003532330389134586,0.0,0.0625,-1.0,0,5,0,1.0
noisy_affinity,blobs,uniform,0.025,jensen_shannon,kl,5,0.006608130081300812,0.0,0.0625,1.0,5,0,0,1.0,5,0.03649999999999996,0.0,0.0625,1.0,5,0,0,1.0,5,0.06808406114578247,0.0,0.0625,1.0,5,0,0,1.0,5,0.0033333333333333435,0.0,1.0,0.2,1,0,4,0.8,5,0.003999999999999981,0.0,0.25,0.6,3,0,2,0.6,5,-0.030000000000000006,0.0,0.5,-0.4,0,2,3,0.6,5,-0.00042792016174644234,0.0,0.0625,-1.0,0,5,0,1.0
noisy_affinity,blobs,uniform,0.025,kl_capped,kl,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0
noisy_affinity,blobs,uniform,0.025,kl_smoothed,kl,5,2.168021680226673e-06,0.0,1.0,0.04,1,0,4,0.8,5,0.00010000000000000009,2.5,1.0,0.04,2,1,2,0.4,5,2.2602081298828124e-05,0.0,0.0625,0.2,5,0,0,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,8.586794137954712e-08,0.0,0.0625,0.2,5,0,0,1.0
